docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
mdp.39015016435284	Keeley, Edmund	Keeley, Edmund		1958	1958	s	1958	    	New York|Scribner|1958	1958		Fiction			PZ4.K255Li	1535537.0	nyu	483822	2	2	2			The libation.		True	The libation
mdp.39015069577073	Cranfill, Thomas Mabry	Cranfill, Thomas Mabry		1959	1959	s	1959	    	Austin|University of Texas Press|1959	1959		NotFiction	translations into English|English literature|Mexican literature|Translations from Mexican|Drawing, Mexican			761908.0	txu	1048233	2	2	2			The muse in Mexico : | a mid-century miscellany / | $c: Thomas Mabry Cranfill ; George D. Schade, translations editor.		True	The muse in Mexico : a mid-century miscellany
uc1.$b450622	Slesar, Henry	Slesar, Henry		1959	1959	|	1959	||||	New York|Random House|1959	1959		UnknownGenre			PZ4.S6325Gr	1234772.0	|||	9104922	1	1	1			The gray flannel shroud.		True	The gray flannel shroud
mdp.39015014138930	Hutchins, Maude	Hutchins, Maude	1899-1991.	1959	1959	s	1959	    	Denver|A. Swallow|1959	1959	[1st American ed.]	Fiction			PZ3.H9702Vi2	1066302.0	cou	479343	1	1	1			Victorine.		True	Victorine
mdp.39076002365786	Bialk, Elisa	Bialk, Elisa		1959	1959	s	1959	    	Cleveland|World Pub. co.|c1959.	1959	1st ed.	Fiction	Description and travel|Tour guides (Persons)|Man-woman relationships|Juvenile fiction	Europe		1594972.0	ohu	9927344	1	1	1			Passport summer / | $c: by Elisa Bialk.		True	Passport summer
inu.32000003474824	Howard, Elizabeth Jane	Howard, Elizabeth Jane		1959	1959	s	1959	    	London|J. Cape|1959.	1959		Fiction|NotFiction				3921283.0	enk	6059999	1	4	3			The sea change / | $c: Elizabeth Jane Howard.		True	The sea change
mdp.39015066071013				1959	1959	s	1959	    	New York|Dutton|1959.	1959	[1st ed.]	NotFiction	Short stories			1449872.0	nyu	1438786	2	2	2			Best short stories / | $c: introduction by William Styron.		True	Best short stories
mdp.39015016450176	Bruce, Charles	Bruce, Charles	1906-	1959	1959	s	1959	    	Toronto|Macmillan|1959.	1959		Fiction				4295899.0	onc	218096	1	1	1			The township of time : | a chronicle / | $c: by Charles Bruce.		True	The township of time : a chronicle
uc1.32106001624003	Mishima, Yukio	Mishima, Yukio	1925-1970.	1959	1959	s	1959	    	New York|Knopf|1959.	1959	[1st American ed.]	Fiction	Temples, Buddhist|Young men|Fiction|Arson		PZ3.M6878Te	242040.0	nyu	762306	3	5	5			The temple of the golden pavilion. | $c: Translated by Ivan Morris. Introd.by Nancy Wilson Ross. Drawings by Fumi Komatsu.		True	The temple of the golden pavilion
pst.000027248546	Cronin, A. J. (Archibald Joseph)	Cronin, A. J. (Archibald Joseph)	1896-1981.	1959	1959	s	1959	    	Boston|Little, Brown|1959?].	1959		NotFiction			PZ3.C8772Ci25	7227980.0	xx 	12274618	1	1	1			The citadel, and The keys of the kingdom : | two complete novels.		True	The citadel, and The keys of the kingdom : two complete novels
mdp.39015013763522	Druon, Maurice	Druon, Maurice	1918-2009.	1959	1959	s	1959	    	London|Hart-Davis|1959.	1959	The magnates. -- Feet of clay. -- Rendezvous in hell. --	Short stories				432642.0	enk	1206511	1	1	1			The curtain falls : | a modern trilogy		True	The curtain falls : a modern trilogy
osu.32435069549608	Skinner, John	Skinner, John	1914-	1959	1959	s	1959	    	Boston|Christopher Pub. House|1959	1959		NotFiction				884543.0	xx 	100821501	1	1	1			Spare not for their crying.		True	Spare not for their crying
pst.000027630617	Ambler, Eric	Ambler, Eric	1909-1998.	1959	1959	t	1967	1959	New York|Knopf|1967, [c1959].	1967		Fiction|NotFiction				317085873.0	xx 	9809494	1	3	3			Passage of arms.		True	Passage of arms
mdp.39015024079116	Wibberley, Leonard	Wibberley, Leonard	1915-1983.	1959	1959	s	1959	    	New York|Putnam|c1959.	1959		Fiction				1318010.0	nyu	1029700	1	1	1			The quest of Excalibur / | $c: Leonard Wibberley.		True	The quest of Excalibur
uc1.b3767284	Beti, Mongo	Beti, Mongo	1932-2001.	1960	1960	s	1960	    	London|F. Muller|1960.	1960		Fiction			PQ3989.2.B45R613	479438.0	enk	1204297	2	4	4			King Lazarus : a novel /		True	King Lazarus : a novel
pst.000005729135	Duren, James A	Duren, James A		1960	1960	s	1960	    	New York|Pageant Press|1960].	1960	[1st ed.].	NotFiction			PZ4.D956On	1432739.0	xx 	7031677	1	1	1			On wings of the evening.		True	On wings of the evening
mdp.39015005144137	von Strassburg, Gottfried	von Strassburg, Gottfried	13th cent.	1960	1960	s	1960	    	Baltimore|Penguin Books|1960	1960		NotFiction	Tristan|(Anglo-Norman poet)|Thomas		PT1525.A425	1372338.0	mdu	1209617	1	1	1			Tristan, | $c: translated for the first time.		True	Tristan
uc1.$b242644	Manning, Rosemary	Manning, Rosemary		1960	1960	s	1960	    	London|J. Cape|1960.	1960		Fiction			PZ4.M284Lo	11046922.0	enk	6497597	1	1	1			Look, stranger / | $c: Rosemary Manning.		True	Look, stranger
uc1.$b250	Hutchinson, Alfred	Hutchinson, Alfred	1924-1972.	1960	1960	s	1960	    	New York|John Day Co.|1960	1960	[1st American ed.]	NotFiction	Indigenous peoples|Africa, East|South Africa		DT763.H68 1960	826194.0	nyu	8010575	2	3	3			Road to Ghana.		True	Road to Ghana
mdp.39015016757166	Brown, R. Shepard	Brown, R. Shepard		1960	1960	s	1960	    	New York|Crown Publishers|1960	1960		Bibliographies|NotFiction	Stringfellow, Frank|Civil War, 1861-1865|Campaigns|1840-1913|Scouts and scouting|History	United States	E608.S83B7	301464.0	nyu	423664	1	1	1			Stringfellow of the Fourth.		True	Stringfellow of the Fourth
uc1.$b106327	Meagher, Joseph William	Meagher, Joseph William		1960	1960	s	1960	    	Boston|Little, Brown|1960	1960	[1st ed.]	Fiction				1449153.0	mau	6604091	1	1	1			Tippy Locklin, | a novel.		True	Tippy Locklin, a novel
mdp.39015010757964	Scoggin, Margaret Clara	Scoggin, Margaret Clara	1905-	1960	1960	s	1960	    	New York|Knopf|1960.	1960	[1st ed.]	NotFiction	Adventure and adventurers|Escapes		G252.S34	1292738.0	nyu	1285873	1	1	1			Escapes and rescues.		True	Escapes and rescues
inu.30000007145497				1960	1960	s	1960	    	London|J. M. Dent|New York|E. P. Dutton|1960	1960		Fiction	Njáll Þorgursson|930 (ca.)-1011			310424.0	enk	6055739	1	1	1			The story of Burnt Njal. | $c: Translated by Sir George Webbe Dasent; introduction by E. O. G. Turville-Petre.		True	The story of Burnt Njal
mdp.39015008247432	Boulle, Pierre	Boulle, Pierre	1912-1994.	1960	1960	s	1960	    	New York|Vanguard Press|c1960.	1960		Fiction			PQ2603.O754M413	933353.0	nyu	1204712	2	2	2			A noble profession / | $c: by Pierre Boulle ; translated from the French by Xan Fielding.		True	A noble profession
mdp.39015014860459	Mulvihill, William	Mulvihill, William	1923-	1960	1960	s	1960	    	New York|Putnam|1960	1960		Fiction|NotFiction			PZ4.M964San	1204406.0	nyu	670458	1	2	2			The sands of Kalahari, | a novel.		True	The sands of Kalahari, a novel
pst.000007801778	Kramer, Nora	Kramer, Nora		1960	1960	s	1960	    	New York|Random House|c1960].	1960		NotFiction	Children's stories			1682350.0	xx 	9430130	1	1	1			The cozy hour storybook / | $c: Illustrated by Leonard Weisgard. Prepared under the supervision of Josette Frank.		True	The cozy hour storybook
pst.000020873486	Milligan, Jean C	Milligan, Jean C		1960	1960	s	1960	    	Glascow|Collins|1960].	1960		NotFiction	Country-dances (Music)		GV1646.S35M515	317097162.0	xx 	12282233	1	1	1			101 Scottish country dances : | [including 23 hitherto unpublished] / | $c: Illusrated by Irene B. Stewart.		True	101 Scottish country dances : [including 23 hitherto unpublished]
pst.000063969689	Gray, Patsey	Gray, Patsey		1961	1961	s	1961	    	New York|Coward-McCann|1961].	1961		NotFiction			PZ7.G782Lo	1422992.0	xx 	7058470	1	1	1			Loco, the bronc / | $c: Illustrated by Sam Savitt.		True	Loco, the bronc
uc1.b4358712	Rubin, Michael	Rubin, Michael		1961	1961	s	1961	    	New York|Harper|1961	1961	[1st ed.]	Fiction			PZ4.R8924Tr	1427400.0	nyu	6225236	1	1	1			A trip into town		True	A trip into town
uc1.32106019128773	Fleming, Ian	Fleming, Ian	1908-1964.	1961	1961	s	1961	    	New York|Viking Press|1961	1961		Fiction	Great Britain|Fiction|Intelligence service|Bond, James (Fictitious character)	Bahamas		1800615.0	nyu	7133780	1	1	1			Thunderball		True	Thunderball
pst.000005752546	Stewart, Elizabeth Grey	Stewart, Elizabeth Grey	1914-	1961	1961	s	1961	    	New York|Putnam|1961].	1961		NotFiction			PZ3.S84994Yo	1389734.0	xx 	7031703	1	1	1			Young man of the year : | a novel.		True	Young man of the year : a novel
uc1.32106014453283	MacInnes, Helen	MacInnes, Helen	1907-1985.	1961	1961	s	1961	    	New York|Harcourt, Brace & World|c1961	1961	[Book club ed.]	Fiction	Fiction|World War, 1939-1945			11018061.0	nyu	7133806	1	1	1			Assignment, suspense : | a three novel omnibus / | $c: Helen MacInnes		True	Assignment, suspense : a three novel omnibus
mdp.39076005945360	Merrill, Kenneth E	Merrill, Kenneth E		1961	1961	s	1961	    	Lawrence|Center for Research in Business, University of Kansas|1961.	1961		Fiction	United States|Industrial location|Case studies|Cities and towns		HT153.M46	1725354.0	ksu	9911567	1	1	1			Plant location and community changes | $c: [by] Kenneth E. Merrill and David L. Ryther.		True	Plant location and community changes
mdp.39015029146803	Thirkell, Angela	Thirkell, Angela	1890-1961.	1961	1961	s	1961	    	London|H. Hamilton|1961	1961		Fiction			PZ3.T3486Th	9211952.0	enk	2594796	1	1	1			Three score and ten, | $c: by Angela Thirkell and C. A. Lejeune.		True	Three score and ten
uc1.32106001693115	Knight, Damon	Knight, Damon	1922-2002.	1961	1961	s	1961	    	New York|Simon and Schuster|1961.	1961		NotFiction	Science fiction, American			1026400.0	nyu	7123092	1	1	1			Far out; 13 science fiction stories.		True	Far out; 13 science fiction stories
uc1.b3835558	Godden, Jon	Godden, Jon	1906-1984.	1961	1960	c	1961	1960	New York|Knopf|1961, [c1960	1961	1st American ed.	Fiction			PZ3.G54215Wi2	23062133.0	nyu	391547	3	3	3			A winter's tale.		True	A winter's tale
mdp.39015042099278	Head, Ann	Head, Ann		1961	1961	s	1961	    	Garden City, N.Y.|Doubleday|1961.	1961	[1st ed.]	Fiction			PZ4.H423Al	1376765.0	nyu	3443530	1	1	1			Always in August.		True	Always in August
uc1.32106000245727	King, Alexander	King, Alexander	1900-1965.	1961	1961	s	1961	    	New York|Simon and Schuster|1961.	1961		NotFiction				689865.0	nyu	7123207	2	2	2			I should have kissed her more.		True	I should have kissed her more
uc1.$b243146	Herbert, Xavier	Herbert, Xavier	1901-	1961	1961	s	1961	    	Sydney|Angus and Robertson|1961.	1961		Fiction				4482528.0	at 	6497922	1	1	1			Soldiers' women / | $c: by Xavier Herbert.		True	Soldiers' women
uc1.$b111291	Levis, Ken	Levis, Ken		1961	1961	s	1961	    	Sydney|Angus and Robertson|1961	1961		NotFiction	Australian fiction		PR9576.L4	450927.0	at 	6606791	1	1	1			Caught from time; | a selection of Australian prose.		True	Caught from time; a selection of Australian prose
uc1.32106002093380	Burroughs, Edgar Rice	Burroughs, Edgar Rice	1875-1950.	1962	1950	s	1962	    	New York|Dover Publications|1962.	1962		Fiction	Fiction|Science fiction, American	Mars (Planet)		8991630.0	nyu	7127498	1	1	1			Three Martian novels: Thuvia, maid of Mars. The chessmen of Mars. The master mind of Mars.		True	Three Martian novels: Thuvia, maid of Mars. The chessmen of Mars. The master mind of Mars
uc1.b3751296	Vercors	Vercors	1902-1991.	1962	1962	s	1962	    	New York|Putnam|1962	1962		Fiction			PZ3.B8328Sy	938544.0	nyu	1204925	1	1	1			Sylva; | a novel, | $c: by Vercors [pseud.] Translated from the French by Rita Barisse.		True	Sylva; a novel
uc1.$b116512	Wannan, Bill	Wannan, Bill		1962	1962	s	1962	    	Melbourne|Lansdowne Press|1962	1962		NotFiction	Australian literature|Australian wit and humor|Humor|20th century	Australia	PR9585.W3	3199573.0	at 	6609560	1	1	1			Modern Australian humour.		True	Modern Australian humour
uc1.b4082845	Wolfe, Thomas	Wolfe, Thomas	1900-1938.	1962	1938	s	1962	    	New York|Scribner|1962	1962		NotFiction			PS3545.O337A6 1962	291033.0	nyu	6147945	1	1	1			The Thomas Wolfe reader. | $c: Edited, with an introd. and notes, by C. Hugh Holman.		True	The Thomas Wolfe reader
osu.32435055406557	Marlowe, Stephen	Marlowe, Stephen	1928-2008.	1962	1962	s	1962	    	Greenwich, Conn.|Fawcett|c1962.	1962		Fiction				15227560.0	ctu	100824686	1	1	1			Jeopardy is my job / | $c: by Stephen Marlowe.		True	Jeopardy is my job
pst.000045753022	Bristow, Gwen	Bristow, Gwen	1903-1980.	1962	1962	s	1962	    	New York|Crowell|1962].	1962		NotFiction			PZ3.B7767Pl	1425264.0	xx 	7049021	1	1	1			Plantation trilogy : | Deep summer, The handsome road [and] This side of glory.		True	Plantation trilogy : Deep summer, The handsome road [and] This side of glory
uc1.$b105430	Sheridan, John D. (John Desmond)	Sheridan, John D. (John Desmond)	1903-	1962	1962	s	1962	    	New York|Farrar, Straus and Cudahy|1962	1962		Fiction			PZ3.S55265Go	1851881.0	nyu	6603545	1	1	1			God made little apples.		True	God made little apples
mdp.39015016452966	Barlow, James	Barlow, James	1921-1973	1962	1961	c	1962	1961	New York|Simon and Schuster|1962 [c1961	1962		Fiction			PZ4.B2584Te3	1832423.0	nyu	357488	1	1	1			Term of trial.		True	Term of trial
mdp.49015001334144	Dürrenmatt, Friedrich	Dürrenmatt, Friedrich		1962	1961	r	1962	1961	London|J. Cape|1962, c1961	1962		NotFiction				9432562.0	enk	4516643	1	1	1			The quarry. | $c: [Translated from the German by Eva H. Morreale]		True	The quarry
inu.39000005799817	Parkinson, Ann	Parkinson, Ann		1962	1962	s	1962	    	Singapore|Eastern Universitites Press|1962	1962		NotFiction	Folklore|Malaysia|Malaya|Tales|Malays (Asian people)			4866963.0	si 	6943184	1	2	2	v.2	2.0	Malayan fables, | retold from the Malay annals. | $c: Illustrated by S. L. Goh.		True	Malayan fables, retold from the Malay annals
mdp.39015034346216	La Guma, Alex	La Guma, Alex		1962	1962	s	1962	    	Ibadan|Mbari Publications|1962	1962		NotFiction				837971.0	nr 	592060	1	1	1			A walk in the night.		True	A walk in the night
uc1.$b115288	José, F. Sionil (Francisco Sionil)	José, F. Sionil (Francisco Sionil)	1924-	1962	1960	c	1962	1960	Manila|A.D. Benipayo|1962, c1960	1962		Fiction			PZ4.J838Pr2	30102899.0	ph 	6608837	1	1	1			The pretenders & eight short stories.		True	The pretenders & eight short stories
mdp.39015030705837	Mason, F. van Wyck (Francis van Wyck)	Mason, F. van Wyck (Francis van Wyck)	1901-1978.	1962	1962	s	1962	    	Garden City, N.Y.|Doubleday|1962.	1962	[1st ed.]	NotFiction			PZ3.M3855Tr	1452725.0	nyu	629730	1	1	1			Trouble in Burma | $c: [by] Van Wyck Mason.		True	Trouble in Burma
mdp.39015027228280	Southall, Ivan Francis	Southall, Ivan Francis	1921-	1963	1962	c	1963	1962	New York|St. Martin's Press|1963, c1962	1963		Fiction			PZ7.S726Hi	229265.0	nyu	1031781	1	1	1			Hills End.		True	Hills End
uiug.30112104348153				1963	1963	s	1963	    	Albany, N.Y.|1963.	1963	[1]. Mapping program / by Andrew V. Barothy-Langer -- [2]. Supplement to the mapping program / by A.V. Barothy-Langer -- [3]. Land use classification manual / F.W. Memmott III -- [4]. Field list manual / by F.W. Memmott, III.	UnknownGenre	Traffic surveys|Binghamton (N.Y.)			77305400.0	nyu	100786926	1	1	1	v.2	2.0	Binghamton metropolitan transportation study.	Barothy-Langer	True	Barothy-Langer
pst.000063969283	Evernden, Margery	Evernden, Margery		1963	1963	s	1963	    	New York|H. Z. Walck|1963].	1963		NotFiction			PZ7.E922Si	1417940.0	xx 	7058443	1	1	1			Simon's way / | $c: Illustrates by Frank Newfeld.		True	Simon's way
coo.31924014391860	Potter, Beatrix	Potter, Beatrix	1866-1943.	1963	1943	s	1963	    	New York|F. Warne|1963?	1963		Juvenile audience|Fiction|NotFiction				859709.0	enk	12203222	1	2	1			The tale of Mrs. Tiggy-Winkle / | $c: by Beatrix Potter.		True	The tale of Mrs. Tiggy-Winkle
uc1.b3295282	Watkins, Wal	Watkins, Wal	1922-	1963	1963	s	1963	    	Adelaide|Rigby|1963.	1963		Fiction				13457988.0	at 	6129096	1	1	1			Race the lazy river / | $c: Wal Watkins.		True	Race the lazy river
uc1.$b252040	Taaffe, Michael	Taaffe, Michael		1963	1963	s	1963	    	London|Putnam|1963	1963		Fiction			PZ3.T105Dar	451287.0	enk	6503514	1	1	1			The dark glass.		True	The dark glass
mdp.39015008526686	Azuela, Mariano	Azuela, Mariano	1873-1952.	1963	1952	s	1963	    	San Antonio|Principia Press of Trinity University|1963.	1963		NotFiction	1910-1916|Fiction|History	Mexico		333178.0	txu	1111745	2	2	2			Two novels of the Mexican Revolution: | The trials of a respectable family and The underdogs. | $c: Translated by Frances Kellam Hendricks and Beatrice Berler.		True	Two novels of the Mexican Revolution: The trials of a respectable family and The underdogs
umn.31951002038955e	Rider, Anne	Rider, Anne	1924-	1963	1963	s	1963	    	London|Bodley Head|1963	1963		NotFiction			PR6068.I4L4	3165040.0	enk	9894215	1	1	1			The learners.		True	The learners
uc1.32106005476566	Brusendorff, Ove	Brusendorff, Ove		1963	1963	m	1963	1967	New York|L. Stuart|1963-67.	1963-1967		NotFiction	Sex|Sex customs			26689875.0	   	7124488	1	1	1	v.5	5.0	A history of eroticism | $c: by Ove Brusendorff & Poul Henningsen.		True	A history of eroticism
mdp.39015000576945	Heym, Stefan	Heym, Stefan	1913-2001.	1963	1963	s	1963	    	London|Cassell|1963	1963		Fiction				3642752.0	enk	478228	1	1	1			Shadows and lights, | eight short stories.		True	Shadows and lights, eight short stories
uc1.b3189834	Shemin, Margaretha	Shemin, Margaretha		1963	1963	s	1963	    	Coward-McCann|1963	1963		NotFiction				1397985.0	xx 	6120174	1	1	1			The little riders.		True	The little riders
mdp.39015008247424	Boulle, Pierre	Boulle, Pierre	1912-1994.	1963	1963	s	1963	    	New York|Vanguard Press|1963.	1963		Fiction				855073.0	|||	1204714	1	1	1			Planet of the apes. | $c: Translation by Xan Fielding.		True	Planet of the apes
mdp.39015016867254	Thériault, Yves	Thériault, Yves		1963	1963	s	1963	    	Toronto|Ryerson Press|c1963.	1963	1st English ed.	Fiction				31108227.0	onc	131801	1	1	1			Agaguk / | $c: by Yves Thériault ; translated by Miriam Chapin.		True	Agaguk
mdp.39015003676734	Frame, Janet	Frame, Janet		1964	1964	s	1964	    	New York|G. Braziller|1964	1964		Fiction			PZ4.F812Sc	498047.0	nyu	391678	1	1	1			Scented gardens for the blind, | a novel.		True	Scented gardens for the blind, a novel
uc1.b4084772	Seager, Allan	Seager, Allan	1906-1968.	1964	1964	s	1964	    	New York|McGraw-Hill|1964	1964	1st ed.	Fiction			PS3537.E123Z5	1060171.0	nyu	1029354	2	2	2			A frieze of girls : | memoirs as fiction.		True	A frieze of girls : memoirs as fiction
uc1.$b449005	Krėvė-Mickevičius, Vincas	Krėvė-Mickevičius, Vincas	1882-1954.	1964	1954	s	1964	    	New York|Manyland Books|1964.	1964	He spoke his mind -- The herrings -- Antanukas' morning -- The murderer -- The herdsman and the linden tree.	Fiction			PZ3.K8865He	1631008.0	nyu	9106080	1	1	1			The herdsman and the linden tree / | $c: Vincas Krévé ; translated from the Lithuanian by Albinas Baranauskas, Pranas Pranckus, and Raphael Sealey ; introd. by Charles Angoff.		True	The herdsman and the linden tree
mdp.39015005783819	Southern, Terry	Southern, Terry		1964	1964	s	1964	    	New York|Putnam|1964	1964		Fiction			PS3537.O8.C3 1964	292099.0	nyu	1186036	3	3	3			Candy, a novel / | $c: by Terry Southern and Mason Hoffenberg.		True	Candy, a novel
uc1.b3406949	Schatz, Letta	Schatz, Letta		1964	1964	s	1964	    	New York|McGraw-Hill|1964	1964		NotFiction			PZ7.S337Tai	1403641.0	xx 	6290479	1	1	1			Taiwo and her twin. | $c: Illustrated by Elton Fax.		True	Taiwo and her twin
mdp.39015030111077	Remarque, Erich Maria	Remarque, Erich Maria	1898-1970.	1964	1964	s	1964	    	New York|Harcourt, Brace & World|1964	1964	[1st ed.]	NotFiction				295965.0	nyu	1030672	1	1	1			The night in Lisbon / | $c: Translated from by Ralph Manheim.		True	The night in Lisbon
mdp.39015016454582	Boles, Robert	Boles, Robert		1964	1964	s	1964	    	Boston|Houghton Mifflin|1964.	1964		Fiction			PZ4.B6883Pe	869564.0	mau	430669	3	3	3			The people one knows, | a novel.		True	The people one knows, a novel
mdp.39015011039826	Khan, Ismith	Khan, Ismith	1925-	1964	1964	s	1964	    	London|Hutchinson|1964	1964		NotFiction			PZ4.K4458Ob	3173684.0	enk	589359	1	1	1			The obeah man.		True	The obeah man
mdp.39015031598389	Cheever, John	Cheever, John		1964	1964	s	1964	    	New York|Harper & Row|c1964	1964	[1st ed.]	Fiction			PZ3.C3983War	225681.0	nyu	626228	1	2	2			The Wapshot scandal.		True	The Wapshot scandal
mdp.39015031933875	Waage, Johan	Waage, Johan		1964	1964	s	1964	    	London|Harrap|1964	1964		NotFiction	Narvik, Battle of, Narvik, Norway, 1940		D763.N62N363	2434141.0	enk	491567	2	2	2			The Narvik campaign. | $c: Translated from the Norwegian by Ewan Butler.		True	The Narvik campaign
mdp.39015014442340	Hood, Hugh	Hood, Hugh		1964	1964	|	1964	||||	New York|Dutton|1964.	1964	[1st ed.]	UnknownGenre				1375598.0	|||	19658	1	1	1			White figure, | white ground.		True	White figure, white ground
mdp.39015050558405	Junker, Karin Stensland	Junker, Karin Stensland		1964	1964	s	1964	    	New York|Abingdon Press|1964.	1964		NotFiction	Children with mental disabilities|Personal narratives			681416.0	   	978081	2	2	2			The child in the glass ball. | $c: Translated by Gustaf Lannestock.		True	The child in the glass ball
mdp.39015018605686	Picard, Barbara Leonie	Picard, Barbara Leonie		1964	1964	s	1964	    	New York|Criterion Books|1964	1964		UnknownGenre	Fairy tales			167724.0	nyu	1417653	1	1	1			The faun and the woodcutter's daughter. | $c: Illustrated by Charles Stewart.		True	The faun and the woodcutter's daughter
uc1.b3868721	Coxe, George Harmon	Coxe, George Harmon	1901-1984.	1965	1964	c	1965	1964	New York|Knopf|1965 [c1964	1965	[1st ed.]	Fiction			PZ3.C83942Wk	1430174.0	nyu	6738565	1	1	1			With intent to kill.		True	With intent to kill
uc1.32106002094255	Cain, James M. (James Mallahan)	Cain, James M. (James Mallahan)	1892-1977.	1965	1965	s	1965	    	New York|Dial Press|1965.	1965		NotFiction				280065.0	nyu	7113464	1	2	2			The magician's wife		True	The magician's wife
uc1.$b115461	McShane, Mark	McShane, Mark	1930-	1965	1965	s	1965	    	Garden City, N.Y.|Published for the Crime Club by Doubleday|1965/	1965	[1st ed.]	NotFiction			PZ4.M176Gi	1422261.0	xx 	6608952	1	1	1			The girl nobody knows.		True	The girl nobody knows
mdp.39015010370453	Deighton, Len	Deighton, Len	1929-	1965	1964	c	1965	1964	New York|Putnam|1965, c1964	1965	[1st American ed.]	Fiction	1945-1990|Fiction|History	Berlin (Germany)	PZ4.D324Fu	252825.0	nyu	539657	1	1	1			Funeral in Berlin, | a novel, | $c: by Len Deighton.		True	Funeral in Berlin, a novel
uc1.32106010377890	Soyinka, Wole	Soyinka, Wole		1965	1965	s	1965	    	New York|Africana Pub. Corp.|1972, c1965	1972		Fiction|NotFiction				829652.0	   	8322936	1	3	3			The interpreters.		True	The interpreters
uc1.$b803226	Harrington, Joseph	Harrington, Joseph	1903-	1965	1965	s	1965	    	Philadelphia|Lippincott|1965	1965		Fiction			PZ3.H238Las	1287048.0	pau	7939550	1	1	1			The last known address; | a mystery novel.		True	The last known address; a mystery novel
uc1.b3467584	Stern, Richard Martin	Stern, Richard Martin	1915-	1965	1965	s	1965	    	New York|Scribner|1965	1965		Fiction			PZ4.S83945I	1452135.0	nyu	6660919	1	1	1			I hide, we seek | $c: [by] Richard Martin Stern.		True	I hide, we seek
uc1.b4088969	Shaw, Irwin	Shaw, Irwin	1913-1984.	1965	1965	s	1965	    	New York|Delacorte Press|1965.	1965		Short stories|Publishers' advertisements			PS3537.H384L6	1289380.0	nyu	1029370	2	2	2			Love on a dark street : | and other stories / | $c: by Irwin Shaw.		True	Love on a dark street : and other stories
mdp.39015023989935				1965	1965	s	1965	    	Brisbane|University of Queensland Press|1965	1965		Fiction	Tao-chi|Fiction|1148-1209		PL2699.H8E5	465165.0	at 	1194365	1	1	1			The Drunken Buddha | $c: [translated by] Ian Fairweather.		True	The Drunken Buddha
