docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
nyp.33433075814735	Madame Cottin, (Sophie)	Madame Cottin, (Sophie)	1770-1807.	1810	1807	s	1810	    	Poughkeepsie [N.Y.;Printed by Paraclete Potter;1810.	1810		Fiction|NotFiction	French fiction|1810			33880881.0	nyu	8691271	1	8	5			Elizabeth, | or, The exiles of Siberia. A tale, founded upon facts. | $c: From the French of Madame Cottin.		True	Elizabeth, or, The exiles of Siberia. A tale, founded upon facts
mdp.39015029503011	Curties, T. J. Horsley	Curties, T. J. Horsley		1977	1807	r	1977	1807	New York|Arno Press|1977.	1977		Bibliographies|Fiction			PZ3.C9402Mo 1977PR4525.C34;	2875862.0	nyu	705314	1	5	5	v.1	1.0	The monk of Udolpho : | a romance / | $c: T. J. Horsley Curties ; new foreword by Devendra P. Varma ; new introd. by Mary Muriel Tarr.		False	The monk of Udolpho : a romance
mdp.39015029503029	Curties, T. J. Horsley	Curties, T. J. Horsley		1977	1807	r	1977	1807	New York|Arno Press|1977.	1977		Bibliographies|Fiction			PZ3.C9402Mo 1977PR4525.C34;	2875862.0	nyu	705314	1	5	5	v.2	2.0	The monk of Udolpho : | a romance / | $c: T. J. Horsley Curties ; new foreword by Devendra P. Varma ; new introd. by Mary Muriel Tarr.		False	The monk of Udolpho : a romance
mdp.39015029503003	Curties, T. J. Horsley	Curties, T. J. Horsley		1977	1807	r	1977	1807	New York|Arno Press|1977.	1977		Bibliographies|Fiction			PZ3.C9402Mo 1977PR4525.C34;	2875862.0	nyu	705314	2	5	5	v.3	3.0	The monk of Udolpho : | a romance / | $c: T. J. Horsley Curties ; new foreword by Devendra P. Varma ; new introd. by Mary Muriel Tarr.		False	The monk of Udolpho : a romance
mdp.39015029503037	Curties, T. J. Horsley	Curties, T. J. Horsley		1977	1807	r	1977	1807	New York|Arno Press|1977.	1977		Bibliographies|Fiction			PZ3.C9402Mo 1977PR4525.C34;	2875862.0	nyu	705314	1	5	5	v.4	4.0	The monk of Udolpho : | a romance / | $c: T. J. Horsley Curties ; new foreword by Devendra P. Varma ; new introd. by Mary Muriel Tarr.		False	The monk of Udolpho : a romance
nyp.33433074955034	Lathom, Francis	Lathom, Francis	1777-1832.	1800	1800	s	1800	    	London;J. Wright;1800.	1800	New ed.	Fiction	English fiction			37202481.0	enk	8666581	1	4	4	v. 1	1.0	Men and manners, | a novel. | $n: In four volumes.		True	Men and manners, a novel. $n: In four volumes
nyp.33433074955026	Lathom, Francis	Lathom, Francis	1777-1832.	1800	1800	s	1800	    	London;J. Wright;1800.	1800	New ed.	Fiction	English fiction			37202481.0	enk	8666581	1	4	4	v. 2	2.0	Men and manners, | a novel. | $n: In four volumes.		True	Men and manners, a novel. $n: In four volumes
nyp.33433074955018	Lathom, Francis	Lathom, Francis	1777-1832.	1800	1800	s	1800	    	London;J. Wright;1800.	1800	New ed.	Fiction	English fiction			37202481.0	enk	8666581	1	4	4	v. 3	3.0	Men and manners, | a novel. | $n: In four volumes.		True	Men and manners, a novel. $n: In four volumes
nyp.33433074948518	Lathom, Francis	Lathom, Francis	1777-1832.	1800	1800	s	1800	    	London;J. Wright;1800.	1800	New ed.	Fiction	English fiction			37202481.0	enk	8666581	1	4	4	v. 4	4.0	Men and manners, | a novel. | $n: In four volumes.		True	Men and manners, a novel. $n: In four volumes
nyp.33433075724090	Schiller, Friedrich	Schiller, Friedrich	1759-1805.	1800	1800	s	1800	    	London;C. Wittington;1800.	1800		NotFiction				37342461.0	enk	8671097	1	4	4	v. 1	1.0	The Armenian; or, The ghost seer ... | $c: translated ... by W. Render.		True	The Armenian; or, The ghost seer
nyp.33433075724108	Schiller, Friedrich	Schiller, Friedrich	1759-1805.	1800	1800	s	1800	    	London;C. Wittington;1800.	1800		NotFiction				37342461.0	enk	8671097	1	4	4	v. 2	2.0	The Armenian; or, The ghost seer ... | $c: translated ... by W. Render.		True	The Armenian; or, The ghost seer
nyp.33433075724116	Schiller, Friedrich	Schiller, Friedrich	1759-1805.	1800	1800	s	1800	    	London;C. Wittington;1800.	1800		NotFiction				37342461.0	enk	8671097	1	4	4	v. 3	3.0	The Armenian; or, The ghost seer ... | $c: translated ... by W. Render.		True	The Armenian; or, The ghost seer
nyp.33433075724124	Schiller, Friedrich	Schiller, Friedrich	1759-1805.	1800	1800	s	1800	    	London;C. Wittington;1800.	1800		NotFiction				37342461.0	enk	8671097	1	4	4	v. 4	4.0	The Armenian; or, The ghost seer ... | $c: translated ... by W. Render.		True	The Armenian; or, The ghost seer
nyp.33433074913264	Hervey, Elizabeth	Hervey, Elizabeth	fl. 1788-1814.	1800	1800	s	1800	    	London;Printed by M. Ritchie for R. Faulder;1800.	1800		Fiction			PR4786.H45M6	6793209.0	enk	8690802	1	4	4	v. 1	1.0	The Mourtray family. | A novel ...		True	The Mourtray family. A novel
nyp.33433074913272	Hervey, Elizabeth	Hervey, Elizabeth	fl. 1788-1814.	1800	1800	s	1800	    	London;Printed by M. Ritchie for R. Faulder;1800.	1800		Fiction			PR4786.H45M6	6793209.0	enk	8690802	1	4	4	v. 2	2.0	The Mourtray family. | A novel ...		True	The Mourtray family. A novel
nyp.33433074913280	Hervey, Elizabeth	Hervey, Elizabeth	fl. 1788-1814.	1800	1800	s	1800	    	London;Printed by M. Ritchie for R. Faulder;1800.	1800		Fiction			PR4786.H45M6	6793209.0	enk	8690802	1	4	4	v. 3	3.0	The Mourtray family. | A novel ...		True	The Mourtray family. A novel
nyp.33433074913298	Hervey, Elizabeth	Hervey, Elizabeth	fl. 1788-1814.	1800	1800	s	1800	    	London;Printed by M. Ritchie for R. Faulder;1800.	1800		Fiction			PR4786.H45M6	6793209.0	enk	8690802	1	4	4	v. 4	4.0	The Mourtray family. | A novel ...		True	The Mourtray family. A novel
uiuo.ark+=13960=t9572451c	Croffts	Croffts		1800	1800	s	1800	    	London;Printed at the Minerva=Press, for William Lane, Leadenhall-Street;1800.	1800						42783029.0	enk	8718099	1	4	4	v.1	1.0	Ankerwick Castle		True	Ankerwick Castle
uiuo.ark+=13960=t06x0248f	Croffts	Croffts		1800	1800	s	1800	    	London;Printed at the Minerva=Press, for William Lane, Leadenhall-Street;1800.	1800						42783029.0	enk	8718099	1	4	4	v.2	2.0	Ankerwick Castle		True	Ankerwick Castle
uiuo.ark+=13960=t5w675c99	Croffts	Croffts		1800	1800	s	1800	    	London;Printed at the Minerva=Press, for William Lane, Leadenhall-Street;1800.	1800						42783029.0	enk	8718099	1	4	4	v.3	3.0	Ankerwick Castle		True	Ankerwick Castle
uiuo.ark+=13960=t0ns1fr1q	Croffts	Croffts		1800	1800	s	1800	    	London;Printed at the Minerva=Press, for William Lane, Leadenhall-Street;1800.	1800						42783029.0	enk	8718099	1	4	4	v.4	4.0	Ankerwick Castle		True	Ankerwick Castle
uiuo.ark+=13960=t44q8kw5h	Helme, Elizabeth	Helme, Elizabeth	d. 1814?	1801	1801	s	1801	    	London;Printed for Earle and Hemet;1801.	1801						6742922.0	enk	8723511	1	4	4	v.1	1.0	St. Margaret's cave		True	St. Margaret's cave
uiuo.ark+=13960=t8mc9mw3b	Helme, Elizabeth	Helme, Elizabeth	d. 1814?	1801	1801	s	1801	    	London;Printed for Earle and Hemet;1801.	1801						6742922.0	enk	8723511	1	4	4	v.2	2.0	St. Margaret's cave		True	St. Margaret's cave
uiuo.ark+=13960=t7np2rz8s	Helme, Elizabeth	Helme, Elizabeth	d. 1814?	1801	1801	s	1801	    	London;Printed for Earle and Hemet;1801.	1801						6742922.0	enk	8723511	1	4	4	v.3	3.0	St. Margaret's cave		True	St. Margaret's cave
uiuo.ark+=13960=t3bz6wf26	Helme, Elizabeth	Helme, Elizabeth	d. 1814?	1801	1801	s	1801	    	London;Printed for Earle and Hemet;1801.	1801						6742922.0	enk	8723511	1	4	4	v.4	4.0	St. Margaret's cave		True	St. Margaret's cave
njp.32101068167194	Dallas, Robert Charles	Dallas, Robert Charles	1754-1824.	1801	1801	s	1801	    	London;Printed by A. Strahan for T. N. Longman and O. Rees;1801.	1801		Fiction				5759790.0	enk	8968358	1	4	4	vol.1	1.0	Percival : | or, Nature vindicted : a novel / | $c: by R. C. Dallas, Esq.; in four volumes; vol. I; [lines from Bacon].		True	Percival : or, Nature vindicted : a novel
njp.32101068167186	Dallas, Robert Charles	Dallas, Robert Charles	1754-1824.	1801	1801	s	1801	    	London;Printed by A. Strahan for T. N. Longman and O. Rees;1801.	1801		Fiction				5759790.0	enk	8968358	1	4	4	vol.2	2.0	Percival : | or, Nature vindicted : a novel / | $c: by R. C. Dallas, Esq.; in four volumes; vol. I; [lines from Bacon].		True	Percival : or, Nature vindicted : a novel
uiuo.ark+=13960=t76t1998v	Scott, Walter	Scott, Walter, Sir	1771-1832.	1816	1816	s	1816	    	Edinburgh;W. Blackwood;London;J. Murray;1816.	1816		Fiction|NotFiction	Scottish authors|Scotland|Jacobites|English fiction|Fiction|Covenanters			2461097.0	stk	2104611	1	26	26	v.1	1.0	Tales of my landlord		True	Tales of my landlord
uiuo.ark+=13960=t19k4zt0k	Scott, Walter	Scott, Walter, Sir	1771-1832.	1816	1816	s	1816	    	Edinburgh;W. Blackwood;London;J. Murray;1816.	1816		Fiction|NotFiction	Scottish authors|Scotland|Jacobites|English fiction|Fiction|Covenanters			2461097.0	stk	2104611	1	26	26	v.2	2.0	Tales of my landlord		True	Tales of my landlord
uiuo.ark+=13960=t2v41c088	Scott, Walter	Scott, Walter, Sir	1771-1832.	1816	1816	s	1816	    	Edinburgh;W. Blackwood;London;J. Murray;1816.	1816		Fiction|NotFiction	Scottish authors|Scotland|Jacobites|English fiction|Fiction|Covenanters			2461097.0	stk	2104611	1	26	26	v.3	3.0	Tales of my landlord		True	Tales of my landlord
uiuo.ark+=13960=t8z89vv9r	Scott, Walter	Scott, Walter, Sir	1771-1832.	1816	1816	s	1816	    	Edinburgh;W. Blackwood;London;J. Murray;1816.	1816		Fiction|NotFiction	Scottish authors|Scotland|Jacobites|English fiction|Fiction|Covenanters			2461097.0	stk	2104611	1	26	26	v.4	4.0	Tales of my landlord		True	Tales of my landlord
uc1.b250156	Porter, Anna Maria	Porter, Anna Maria	1780-1832.	1814	1814	s	1814	    	London;Longman, Hurst, Rees, Orme, and Brown;1814.	1814		Fiction	English fiction		PZ3.P828R 1c	6972377.0	enk	169206	4	20	20	v. 1	1.0	The recluse of Norway		True	The recluse of Norway
uiuo.ark+=13960=t5v702d0j	Porter, Anna Maria	Porter, Anna Maria	1780-1832.	1814	1814	s	1814	    	London;Longman, Hurst, Rees, Orme, and Brown;1814.	1814		Fiction	English fiction		PZ3.P828R 1c	6972377.0	enk	169206	5	20	20	v.2	2.0	The recluse of Norway		True	The recluse of Norway
uiuo.ark+=13960=t3nw03758	Porter, Anna Maria	Porter, Anna Maria	1780-1832.	1814	1814	s	1814	    	London;Longman, Hurst, Rees, Orme, and Brown;1814.	1814		Fiction	English fiction		PZ3.P828R 1c	6972377.0	enk	169206	5	20	20	v.3	3.0	The recluse of Norway		True	The recluse of Norway
mdp.39015014117660	Porter, Anna Maria	Porter, Anna Maria	1780-1832.	1814	1814	s	1814	    	London;Longman, Hurst, Rees, Orme, and Brown;1814.	1814		Fiction	English fiction		PZ3.P828R 1c	6972377.0	enk	169206	5	20	20	v.4	4.0	The recluse of Norway. | $c: By Miss Anna Maria Porter ...		True	The recluse of Norway
mdp.39015014117918	Porter, Jane	Porter, Jane	1776-1850.	1817	1817	s	1817	    	London;Printed for Longman, Hurst, Rees, Orme, and Brown;1817.	1817		Fiction|NotBiographical|NotFiction	Riperdá, Juan Guillermo|Ripperda, Joan Willem van|1680-1737|Duke of|Fiction|Wharton, Philip Wharton|duque de|d. 1737|duque, d. 1737|duque|1698-1731			3935448.0	enk	404279	2	21	19	v.3	3.0	The pastor's fire-side : | a novel / | $c: By Jane Porter.		True	The pastor's fire-side : a novel
mdp.39015014117900	Porter, Jane	Porter, Jane	1776-1850.	1817	1817	s	1817	    	London;Printed for Longman, Hurst, Rees, Orme, and Brown;1817.	1817		Fiction|NotBiographical|NotFiction	Riperdá, Juan Guillermo|Ripperda, Joan Willem van|1680-1737|Duke of|Fiction|Wharton, Philip Wharton|duque de|d. 1737|duque, d. 1737|duque|1698-1731			3935448.0	enk	404279	2	21	19	v.4	4.0	The pastor's fire-side : | a novel / | $c: By Jane Porter.		True	The pastor's fire-side : a novel
uiuo.ark+=13960=t44q87r9h	Cuthbertson, Catherine	Cuthbertson, Catherine		1814	1814	s	1814	    	London;Printed tor [sic] G. and S. Robinson;1814.	1814		Fiction				14393822.0	enk	8723046	1	18	18	v.1	1.0	Santo Sebastiano, or, The young protector		True	Santo Sebastiano, or, The young protector
uiuo.ark+=13960=t6g16bg6q	Cuthbertson, Catherine	Cuthbertson, Catherine		1814	1814	s	1814	    	London;Printed tor [sic] G. and S. Robinson;1814.	1814		Fiction				14393822.0	enk	8723046	1	18	18	v.2	2.0	Santo Sebastiano, or, The young protector		True	Santo Sebastiano, or, The young protector
uiuo.ark+=13960=t2f76q341	Cuthbertson, Catherine	Cuthbertson, Catherine		1814	1814	s	1814	    	London;Printed tor [sic] G. and S. Robinson;1814.	1814		Fiction				14393822.0	enk	8723046	1	18	18	v.3	3.0	Santo Sebastiano, or, The young protector		True	Santo Sebastiano, or, The young protector
uiuo.ark+=13960=t20c59g5f	Cuthbertson, Catherine	Cuthbertson, Catherine		1814	1814	s	1814	    	London;Printed tor [sic] G. and S. Robinson;1814.	1814		Fiction				14393822.0	enk	8723046	1	18	18	v.4	4.0	Santo Sebastiano, or, The young protector		True	Santo Sebastiano, or, The young protector
uiuo.ark+=13960=t45q58q09	Cuthbertson, Catherine	Cuthbertson, Catherine		1814	1814	s	1814	    	London;Printed tor [sic] G. and S. Robinson;1814.	1814		Fiction				14393822.0	enk	8723046	1	18	18	v.5	5.0	Santo Sebastiano, or, The young protector		True	Santo Sebastiano, or, The young protector
pst.000006711061	Roche, Regina Maria	Roche, Regina Maria	1764?-1845.	1810	1810	s	1810	    	London;Newman;1810.	1810	6th ed.	Fiction|UnknownGenre|NotFiction				1398658.0	xx 	7517065	1	21	16	v.1	1.0	The children of the abbey : | a tale.		True	The children of the abbey : a tale
pst.000006711085	Roche, Regina Maria	Roche, Regina Maria	1764?-1845.	1810	1810	s	1810	    	London;Newman;1810.	1810	6th ed.	Fiction|UnknownGenre|NotFiction				1398658.0	xx 	7517065	1	21	16	v.2	2.0	The children of the abbey : | a tale.		True	The children of the abbey : a tale
pst.000006711092	Roche, Regina Maria	Roche, Regina Maria	1764?-1845.	1810	1810	s	1810	    	London;Newman;1810.	1810	6th ed.	Fiction|UnknownGenre|NotFiction				1398658.0	xx 	7517065	1	21	16	v.3	3.0	The children of the abbey : | a tale.		True	The children of the abbey : a tale
pst.000006711108	Roche, Regina Maria	Roche, Regina Maria	1764?-1845.	1810	1810	s	1810	    	London;Newman;1810.	1810	6th ed.	Fiction|UnknownGenre|NotFiction				1398658.0	xx 	7517065	1	21	16	v.4	4.0	The children of the abbey : | a tale.		True	The children of the abbey : a tale
nyp.33433074910369	Moore, George	Moore, George	fl. 1797-1811.	1921	1811	s	1921	    	New York;Priv. print. for subscribers only by Boni and Liveright;1921.	1921		Fiction|Biography|UnknownGenre|NotFiction	1101-1164|Abelard, Peter|1079-1142|Héloïse|Fiction|Héloïse		PR502.H4 1921a	25677573.0	nyu	1024161	1	15	15	v. 1	1.0	Héloïse and Abélard / | $c: by George Moore.		False	Héloïse and Abélard
nyp.33433074910377	Moore, George	Moore, George	fl. 1797-1811.	1921	1811	s	1921	    	New York;Priv. print. for subscribers only by Boni and Liveright;1921.	1921		Fiction|Biography|UnknownGenre|NotFiction	1101-1164|Abelard, Peter|1079-1142|Héloïse|Fiction|Héloïse		PR502.H4 1921a	25677573.0	nyu	1024161	1	15	15	v. 2	2.0	Héloïse and Abélard / | $c: by George Moore.		False	Héloïse and Abélard
uva.x001770566	Moore, George	Moore, George	fl. 1797-1811.	1898	1811	s	1898	    	Leipzig;B. Tauchnitz;1898.	1898	Copyright ed.	Fiction|UnknownGenre|NotFiction	English fiction			6628901.0	gw 	7690904	2	15	14	V.1	1.0	Evelyn Innes / | $c: by George Moore.		False	Evelyn Innes
uva.x001770565	Moore, George	Moore, George	fl. 1797-1811.	1898	1811	s	1898	    	Leipzig;B. Tauchnitz;1898.	1898	Copyright ed.	Fiction|UnknownGenre|NotFiction	English fiction			6628901.0	gw 	7690904	2	15	14	V.2	2.0	Evelyn Innes / | $c: by George Moore.		False	Evelyn Innes
njp.32101066755040	Burney, Sarah Harriet	Burney, Sarah Harriet	1772-1844.	1812	1812	s	1812	    	London;Printed for H.Colburn;1812.	1812	2nd ed.	Fiction|NotFiction				18061352.0	enk	586994	1	13	13	vol.1	1.0	Traits of nature / | $c: by Miss Burney.		True	Traits of nature
njp.32101066755057	Burney, Sarah Harriet	Burney, Sarah Harriet	1772-1844.	1812	1812	s	1812	    	London;Printed for H.Colburn;1812.	1812	2nd ed.	Fiction|NotFiction				18061352.0	enk	586994	1	13	13	vol.2	2.0	Traits of nature / | $c: by Miss Burney.		True	Traits of nature
njp.32101066755065	Burney, Sarah Harriet	Burney, Sarah Harriet	1772-1844.	1812	1812	s	1812	    	London;Printed for H.Colburn;1812.	1812	2nd ed.	Fiction|NotFiction				18061352.0	enk	586994	1	13	13	vol.3	3.0	Traits of nature / | $c: by Miss Burney.		True	Traits of nature
njp.32101066755073	Burney, Sarah Harriet	Burney, Sarah Harriet	1772-1844.	1812	1812	s	1812	    	London;Printed for H.Colburn;1812.	1812	2nd ed.	Fiction|NotFiction				18061352.0	enk	586994	1	13	13	vol.4	4.0	Traits of nature / | $c: by Miss Burney.		True	Traits of nature
nyp.33433075769871	Porter, Anna Maria	Porter, Anna Maria	1780-1832.	1818	1818	s	1818	    	London;Printed for Longman, Hurst, Rees, Orme, and Brown;1818.	1818		NotFiction				3596752.0	enk	404317	3	12	12	v. 1	1.0	The fast of St. Magdalen : | a romance / | $c: by Anna Maria Porter.		True	The fast of St. Magdalen : a romance
nyp.33433075769897	Porter, Anna Maria	Porter, Anna Maria	1780-1832.	1818	1818	s	1818	    	London;Printed for Longman, Hurst, Rees, Orme, and Brown;1818.	1818		NotFiction				3596752.0	enk	404317	3	12	12	v. 3	3.0	The fast of St. Magdalen : | a romance / | $c: by Anna Maria Porter.		True	The fast of St. Magdalen : a romance
uc2.ark+=13960=t4nk3kh11	Moore, George	Moore, George	fl. 1797-1811.	1906	1811	 	1906	    	London;William Heinemann;1906.	1906		Autobiography|NotFiction|Fiction|UnknownGenre				717540.0	   	7701771	1	12	12			Memoirs of my dead life		False	Memoirs of my dead life
uiuo.ark+=13960=t25b0k68x	Hawkins, Laetitia Matilda	Hawkins, Laetitia Matilda	1760-1835.	1811	1811	s	1811	    	London;F.C. and J. Rivington;1811.	1811		Fiction|NotFiction				12620373.0	enk	7915346	2	11	11	v.1	1.0	The countess and Gertrude; or, Modes of discipline		True	The countess and Gertrude; or, Modes of discipline
uiuo.ark+=13960=t4gm8nx89	Hawkins, Laetitia Matilda	Hawkins, Laetitia Matilda	1760-1835.	1811	1811	s	1811	    	London;F.C. and J. Rivington;1811.	1811		Fiction|NotFiction				12620373.0	enk	7915346	2	11	11	v.2	2.0	The countess and Gertrude; or, Modes of discipline		True	The countess and Gertrude; or, Modes of discipline
uc1.b3322633	Hawkins, Laetitia Matilda	Hawkins, Laetitia Matilda	1760-1835.	1811	1811	s	1811	    	London;F.C. and J. Rivington;1811.	1811		Fiction|NotFiction				12620373.0	enk	7915346	2	11	11	v.3	3.0	The countess and Gertrude; or, Modes of discipline. | $c: By Laetitia-Matilda Hawkins ... | $n: 1		True	The countess and Gertrude; or, Modes of discipline
uiuo.ark+=13960=t8ff47j1k	Hawkins, Laetitia Matilda	Hawkins, Laetitia Matilda	1760-1835.	1811	1811	s	1811	    	London;F.C. and J. Rivington;1811.	1811		Fiction|NotFiction				12620373.0	enk	7915346	2	11	11	v.4	4.0	The countess and Gertrude; or, Modes of discipline		True	The countess and Gertrude; or, Modes of discipline
