docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	category	shorttitle
nyp.33433067294755	Kennedy, Grace					1782-1825.	1827		1825	1	1	v. 4	Edinburgh;W. Oliphant;182	Fiction	English fiction		The works of Grace Kennedy
mdp.39015019374266							1942		1942	1	1		London.|The Pilot press|1	UnknownGenre	Short stories, Russian		Soviet short stories
uc1.b3322034	Hollis, Margery						1885		1885	3	3	v. 3	London;R. Bentley and Son	Fiction			Anthony Fairfax : a novel
mdp.39015061160530	Mitchell, Kirk						2003		2003	1	1		New York|Berkley Prime Cr	Novel|Mystery fiction	Oneida Indians|Indians of		Sky woman falling
hvd.rsmd2m	More, Hannah					1745-1833.	1809		1809	11	10		New-York;David Carlisle;1	Fiction|NotFiction	English fiction		Cœlebs in search of a wife : comprehending observations on domestic habits and manner, religion and morals
mdp.39015063963816	Quincy, Edmund					1808-1877.	1885		1877	2	2		Boston;J. R. Osgood and c	NotFiction			Wensley, and other stories
osu.32435017977026	Lewis, Beth						1951		1951	1	1		New York|Merlin Press|c19	Fiction			A journey into heaven
uc1.b266926							1835		1835	2	2		Philadelphia;American Sun				Ann Connover
uc1.b4104064	Abbott, Jacob					1803-1879.	1855		1855	2	2		New York;T. Y. Crowell;18	Juvenile audience|Fiction			Rollo learning to read
uc1.$b87049	Byrd, Sigman						1955		1955	1	1		New York|Viking Press|195	NotFiction			Sig Byrd's Houston
mdp.49015000298159	Searls, Hank					1922-	1987		1987	1	1		New York|McGraw-Hill|c198	Fiction			Kataki : a novel
uiuo.ark+=13960=t6c25g95p	James, G. P. R. (George Payne Rainsford)					1801?-1860.	1844		1844	4	4	v.2	London;R. Bentley;1844.	Fiction	1575-1615|History|James I		Arabella Stuart
uc2.ark+=13960=t5j964t2w	Trollope, Thomas Adolphus					1810-1892.	1861		1861	2	2	v.0001	London;Chapman and Hall;1				La Beata
wu.89099302457	Reed, Warren						1950		1950	1	1		Indianapolis|New York|Bob	Domestic fiction|Fiction	Community life|Families|F		She rode a yellow stallion
mdp.39015005729267	Simenon, Georges					1903-1989.	1975		1975	1	1		London|Hamilton|1975.	Fiction			The others
hvd.hnspmy							1820		1820	1	1	v.1	Boston (Court-Street);Wel	Dialogues|NotFiction	Christian life		Village dialogues / by the Author of William's Return
nyp.33433074969340	Dickens, Charles					1812-1870.	1850		1850	1	1		New York;Redfield;185?	NotFiction	English fiction		Sissy Jupe; from the Hard times of Charles Dickens
nyp.33433075765705	Pemberton, Max, Sir					1863-1950.	1894		1894	1	1		London;Ward, Lock, & Bowd	NotFiction	Jewelry|Fiction		Jewel mysteries I have known : from a dealer note book
mdp.39015054108751	Green, Gerald						1956		1956	2	2		New York|Scribner|c1956	Fiction			The last angry man; a novel
nyp.33433082290986	Yonge, Charlotte M. (Charlotte Mary)					1823-1901.	1859		1859	1	1		New York;General Prot. Ep	NotFiction			Ben Sylvester's word
mdp.39015065444757							1818		1818	1	1	v.1	New York;W. B. Gilley;181	Fiction			Manners: a novel ... In two volumes
mdp.39015060667444	Gale, Patrick					1962-	2005		2005	1	1		London|New York|Fourth Es	Fiction	Fiction|Bildungsromans|Ed		Friendly fire
uc2.ark+=13960=t3bz61h8n	Tracy, Louis					1863-1928.	1898		1898	1	1		New York and London;G. P.				The lost provinces;
uc1.b4102375	Walther, Don						1987		1987	1	1		Rotterdam, Netherlands|La	Fiction			Road to riches : a West Indian novel
uc1.b3336971	Crawford, F. Marion (Francis Marion)					1854-1909.	1882		1882	1	1	v. 1	New York;Collier;c1882-c1	NotFiction			The complete works of F. Marion Crawford
pst.000012691623	Richard, Adrienne						1976		1976	1	1		New York|Dell|1979, c1976	NotFiction			Into the road
uc2.ark+=13960=t7hq3sp07	Winfield, Arthur M						1915		1915	1	1		New York;Grosset & Dunlap				The Rover boys in business
mdp.39015055805496	Jeyakāntaṉ					1934-	2000		2000	1	1		New Jersey|Cindhanai Vatt	Short stories	Translations into English		Trial by fire and other stories
uc1.32106006704339	Rivers, Gayle						1978		1978	1	1		Garden City, N.Y.|Doubled	Fiction	Fiction|Vietnam War, 1961		The five fingers
nyp.33433074924436							1831		1831	1	1		Montreal;H.H. Cunningham;	NotFiction	Miscellanea|Canadian lite		Scraps and sketches; or, The album of a literary lounger
mdp.39015020921808	Warren, Robert Penn					1905-1989.	1939		1939	4	3		New York|Random House|c19	Fiction|Historical fictio	Fiction|Tobacco farmers|N		Night rider
uiuo.ark+=13960=t36119k7x	Carne, John					1789-1844.	1829		1829	3	3	v.1	London;H. Colburn;1829.				Stratton hill
mdp.39015019864969							1991		1991	1	1		New York, N.Y.|Dutton|199	NotFiction	United States|Literary co		High risk : an anthology of forbidden writings
uc1.$b63774	Simpson, Lola Jean						1929		1929	1	1		New York|The Macmillan co	Fiction			Treadmill
uiug.30112104348153							1963		1963	1	1	v.2	Albany, N.Y.|1963.	UnknownGenre	Traffic surveys|Binghamto		Barothy-Langer
nyp.33433075772669	Williamson, C. N. (Charles Norris)					1859-1920.	1913		1913	2	2		Garden City, N.Y.;Doubled	Fiction			The port of adventure
uc1.b3553822	Corry, John					approximately 1770-	1803		1803	2	2		London;Printed for B. Cro	Fiction	Chapbooks		The history of Henry Thomson, or The reward of filial affection
uc1.b182926	Reed, Andrew					1787-1862.	1820		1820	2	2	v. 1	London;Francis Westley;18				No fiction
uc1.b4381884	Guthrie, A. B., Jr. (Alfred Bertram)					1901-1991.	1985		1985	1	1		Boston|Houghton Mifflin|1	Fiction			Playing catch-up
nnc1.0315131394	Maturin, Charles Robert					1780-1824.	1812		1812	4	4	v.1	London;Printed for Henry 	Fiction			The Milesian chief.  A romance
uiuo.ark+=13960=t4gm8vk7t	Tabor, Eliza						1866		1866	3	3	v.3	London;Hurst and Blackett				Rachel's secret
nyp.33433074921069	Ballantyne, R. M. (Robert Michael)					1825-1894.	1870		1870	1	1		Philadelphia;Porter & Coa	Fiction	Scottish authors|English 		Fast in the ice; or, Adventures in the polar regions
mdp.39015063938685	Huish, Robert					1777-1850.	1820		1820	1	1		London;W. Emans;1820.	Fiction			The brothers; or, The Castle of Niolo. A romance
uc1.$b101592	Douglas, Marjory Stoneman						1951		1951	1	1		New York|Rinehart|1951	NotFiction			Road to the sun
nyp.33433076018294							1846		1846	1	1		Hartford;S. Andrus and so	NotFiction	Gift books		The ladies' scrap-book
hvd.hwe3lv	Opie, Amelia Alderson					1769-1853.	1827		1827	2	2	v.2	Boston;S.G. Goodrich;1827	Fiction			New tales
mdp.39015012363308							1830		1830	1	1	v.46	London;Printed for Colbur	Fiction	English fiction		The New British novelist; comprising works by the most popular and fashionable writers of the present day
pst.000047317420							1969		1969	1	1	v.3-4	New York|Garrett Press|19	NotFiction	19th century|English fict		Stories by English authors
uiuo.ark:/13960/t29898z05	Harte, Bret					1836-1902.	1926		1902	3	3		San Francisco|T.C. Russel	Fiction	Argüello y Morago, María 		Concepción de Argüello : (Presidio de San Francisco, 1806)
nyp.33433076022676	Spring, Samuel						1836		1836	2	2	v. 1	New York;Harper & Brother	Fiction	ca. 763-809|Fiction|Hāru		Giafar al Barmeki, a tale of the court of Haroun al Raschid
nyp.33433074951975	Dallas, Robert Charles					1754-1824.	1804		1804	4	4	v. 4	London;Printed for T. N. 	NotFiction			Aubrey : a novel
uc2.ark+=13960=t7zk57871	McKeever, Harriet B. (Harriet Burn)					1807-1886.	1869		1869	3	3		New York;Hurst;1869	Fiction			Westbrook parsonage
pst.000029585403	Ferber, Edna					1887-1968.	1924		1924	1	1		New York|Fawcett Crest Bo	NotFiction			So-Big : a novel
mdp.39015038419779	Duhamel, Denise						1995		1995	1	1		Anchorage|Salmon Run Pres	NotFiction			The woman with two vaginas
uc1.b249229	Haggard, H. Rider (Henry Rider)					1856-1925.	1896		1896	2	2		Bristol;J.W. Arrowsmith;1				The wizard
nyp.33433074880901	Marsh, Richard					d. 1915.	1916		1915	1	1		New York;Bretano's;1916.	Fiction			The great temptation
uc2.ark+=13960=t81j9b246	B?_lte, Amely						1869		1869	2	2		New York;G.P. Putnam & so		1766-1817|Fiction|Madame 		Madame de Sta??l;
mdp.39015059423916	[Sampson, Alice Maud Ellen]					1897-	1933		1933	1	1		New York|A. A. Knopf|1933	Fiction			The opening gate
uc2.ark+=13960=t19k4bc1s	Hofland						1850		1850	1	1		London;A. Hall, Virtue;18				Moderation;
uva.x030743258	Winfield, Arthur M						1910		1910	2	2		New York;Grosset & Dunlap	Juvenile audience|Fiction			The Rover boys at college; or, The right road and the wrong
uiuo.ark+=13960=t4fn1v66s	James, G. P. R. (George Payne Rainsford)					1801?-1860.	1851		1851	2	2	v.2	London;Thomas Cautley New		823J23FA		The fate
pst.000007746598							1981		1981	1	1		New York|Dell Publishing|	NotFiction			Stepping stones : an anthology
mdp.39015010768078	Coatsworth, Elizabeth Jane					1893-1986.	1934		1934	2	2		New York|Macmillan|1934.	NotFiction			Away goes Sally
hvd.hxj2ez							1816		1816	1	1	v.19  (1753-70)	London;printed by T.C. Ha	NotFiction	Great Britain|Trials (Tre		
nyp.33433074910278	Moore, John					1729-1802.	1800		1800	5	5	v. 2	London;Printed for G. G. 	NotFiction			Mordaunt. Sketches of life, characters, and manners, in various countries; including the Memoirs of a French lady of quality
nyp.33433075766737							1890		1890	1	1		New York;The Catholic Pub	Fiction	English fiction		Peter's journey, and other tales
uc2.ark+=13960=t56d5rj0b	Wylie, I. A. R. (Ida Alexa Ross)					1885-1959.	1912		1912	2	2		Indianapolis;Bobbs-Merril				The daughter of Brahma
mdp.39015016986682	Woo, K.T (Keng Thye)						1989		1989	1	1		Singapore|Heinemann Asia|	Fiction			Encounter and other stories
mdp.39015051149659	Hanrahan, Barbara						1987		1987	1	1		London|Grafton Books|1987	Fiction			Dream people : stories
nyp.33433076078256	Whitelaw, Alexander						1835		1835	4	4	v. 3	Glasgow;Blackie & Son [et	NotFiction	Literature|Collections		The republic of letters, a selection, in poetry and prose, from the works of the most eminent writers, with many original pieces
mdp.39015050483042	Picano, Felice					1944-	2001		2001	1	1		Los Angeles|Alyson Books|	Fiction	Fiction|Gay men		Onyx
uc1.$b101980	Hiscock, Robin					1929-	1958		1958	1	1		New York|Knopf|1958.	Fiction			The last run south
uc2.ark+=13960=t48p5x45j	Lee, Jennette					1860-1951.	1922		1922	1	1		New York;Scribner's;1922,				The rain-coat girl
nnc1.1000448850	Bunbury, Selina					1802-1882.	1847		1847	2	2	v.1	London;Parry, Blenkarn an	NotFiction	Description and travel		Rides in the Pyrenees
uiuo.ark+=13960=t0bv8450f							1860		1860	1	1	v.3	London;Hurst and Blackett				Stretton of Ringwood Chace
nyp.33433075735021	Pestalozzi, Johann Heinrich					1746-1827.	1801		1801	1	1		Philadelphia;J. Groff;180	NotFiction	Education		Leonard and Gertrude. A popular story, written originally in German, translated into French, and now attempted in English, with the hope of its being useful to all classes of society
uiuo.ark+=13960=t0ms43c1g							1849		1849	1	1	v.2	London;Orger and Meryon;1				Excitement
inu.30000035052244	Maugham, W. Somerset, (William Somerset)					1874-1965.	1926		1926	4	2		New York|George H. Doran 	Fiction			The casuarina tree : six stories
uiuo.ark+=13960=t00z7pq4q	Martineau, Harriet					1802-1876.	1843		1843	4	4	v.2	Hartford;S. Andrus and So	Fiction			Berkeley the banker, or bank notes and bullion;
uiuo.ark+=13960=t49p3jr9j	Tytler, Sarah					1827-1914.	1882		1882	3	3	v.2	London;Smith, Elder, co.;				Scotch marriages
uc1.b4951772	Disch, Thomas M						1979		1979	1	1		New York|St. Martin's Pre	Fiction	Young men|Fiction|Twenty-		On wings of song
njp.32101068171212	Howitt, William					1792-1879.	1851		1851	6	6	vol.3	London;H. Colburn;1851.	NotFiction			Madam Dorrington of the Dene: the story of a life
uc1.b4355423	Wyse, Lois						1990		1990	1	1		New York|Crown Books|1990	Fiction			Seconds
uc2.ark+=13960=t2k64ct5x							1845		1845	1	1		New York;Nafis & Cornish;				The forget-me-not
mdp.39015003345900	Faure, Raoul C. (Raoul Cohen)					1909-	1948		1948	2	2		New York|Harper|1948	Fiction	Godiva|Lady		Lady Godiva and Master Tom, a novel;
uc1.b4361989	Shapiro, Stanley						1986		1986	2	2		New York, N.Y.|Random Hou	Fiction			A time to remember
uc1.$b146870	Ramsbotham, Michael					1919-	1969		1969	1	1		London|Chatto & Windus|19	Fiction			The remains of a father: a novel
uc1.b3507752	Scott, Walter, Sir					1771-1832.	1842		1832	1	1	v.6	New York|Collier|1842?-  	Fiction			Waverley novels
mdp.39015030039468	Weidman, Jerome					1913-1998.	1972		1971	2	2		New York|Random House|c19	Fiction			Last respects
uiuo.ark+=13960=t3cz3x62n	Edgeworth, Maria					1767-1849.	1804		1804	13	6	v.3	London;Printed for J. Joh	Fiction|NotFiction	Juvenile literature|X823E		Popular tales
pst.000031955812	Barth, John					1930-	1956		1956	5	5		New York|Avon|1965, c1956	Fiction|NotFiction			The floating opera
nyp.33433076021645	Stephens, Ann S. (Ann Sophia)					1810-1886.	1863		1863	1	1		Philadelphia;T. B. Peters	Fiction			The rejected wife
mdp.39015000627490	Kroetsch, Robert					1927-2011	1973		1973	1	1		Toronto|New Press|1973.	UnknownGenre			Gone Indian
nyp.33433074895958	Martineau, Harriet					1802-1876.	1846		1846	3	3		London;C. Knight & co.;18	Fiction	English fiction		The billow and the rock : a tale
uc2.ark+=13960=t7br8pf4g	Hobson, Richmond Pearson						1907		1907	1	1		New York;D. Appleton;1907		United States Naval Acade		Buck Jones at Annapolis
hvd.32044086801834	Tayler, Charles B. (Charles Benjamin)					1797-1875.	1828		1828	1	1		London;Printed for J.A. H	Fiction			A fireside book, or, The account of a Christmas spent at Old Court
njp.32101013133515	Roche, Regina Maria					1764?-1845.	1813		1813	3	3	v.2	London;Printed at the Min	Fiction			The monastery of St. Columb; or, The atonement.  A novel
uiuo.ark+=13960=t4cn7rv19	Scott, Honoria						1813		1813	2	2	v.2	London;T. Tegg; [etc.;181				The castle of Strathmay; or, Scenes in the North
mdp.39015063025087	Acton, Harold					1904-1994.	1950		1950	1	1		Harmondsworth, Middlesex 	UnknownGenre			Peonies and ponies, a novel
uc1.b3325678							1843		1843	1	1		Philadelphia;G. B. Zieber	NotFiction			The rescued nun : or, A convent and its wrongs
mdp.39015018605686	Picard, Barbara Leonie						1964		1964	1	1		New York|Criterion Books|	UnknownGenre	Fairy tales		The faun and the woodcutter's daughter
mdp.39015049544409	Schmitt, Richard						2000		2000	1	1		Woodstock, NY|Overlook Pr	Fiction	Young men|Fiction|Aeriali		The aerialist : a novel
inu.30000064046976	Ojo-Ade, Femi						1990		1990	1	1		Ibadan|College Press|199-	Fiction			One little girl's dreams : fiction for both the young and the not-so young
mdp.39015039922623	Michon, Pierre					1945-	1997		1997	1	1		San Francisco|Mercury Hou	Bibliographies|Fiction			Masters and servants
mdp.39015057659503	Graham, Clayton R						1984		1984	1	1		Stamford, Conn.|Knights P	Novel|Humorous fiction	Fiction|Student exchange 		Walkin' Matilda
uc1.32106015834119	Nobbs, David						2000		2000	1	1		London|Heinemann|2000	Fiction			Going gently
inu.39000003617599	Moorhouse, Frank						1974		1974	1	1		Sydney|Angus and Robertso	Fiction			The electrical experience : a discontinuous narrative
nyp.33433074926241							1814		1814	1	1	v. 1-2	Chiswick;Press of C. Whit	UnknownGenre			pt
mdp.39015066186332	Harte, Bret					1836-1902.	1889		1889	1	1	v.19	New York;P.F. Collier & s	NotFiction			The works of Bret Harte
nyp.33433081989703	Torrey, Jesse					fl. 1787-1834.	1844		1834	1	1		Philadelphia;Grigg & Elli	Juvenile audience|NotFict	Textbooks		The pleasing companion ; = or Second reader. Designed for the use of common schools and families
pst.000009221963							1924		1924	1	1		London|Milford|1924.	NotFiction			The Apocrypha : translated out of the Greek and Latin tongues; being the version set forth A.D. 1611, compared with the most ancient authorities and revised A.D. 1894
njp.32101068169752	Gascoigne, Henry Barnet						1821		1821	1	1		London;J. Robinson;1821.	Fiction			Sympathy in search of peace at home
uiuo.ark+=13960=t1pg28m9k	Pickering, Percival						1893		1893	3	3	v.2	London;Bliss, Sands & Fos				A life awry
loc.ark+=13960=t4wh36v99	Robbins, Mabel Hotchkiss						1917		1917	2	2		Boston;Chicago;The Pilgri	Fiction			The heart of mother-to-be
mdp.39015024863584	Spielvogel, Nathan Frederick					1874-1956.	1928		1928	1	1		Ballarat, [Vic.|J. Fraser	NotFiction	Gold mines and mining|His		The affair at Eureka : the story of '54
mdp.39015030111077	Remarque, Erich Maria					1898-1970.	1964		1964	1	1		New York|Harcourt, Brace 	NotFiction			The night in Lisbon
uva.x002122780	Dixon, Thomas					1864-1946.	1910		1910	1	1		New York;Grosset & Dunlap	Fiction			The one woman : a story of modern Utopia
uc1.b3324267	Lockhart, Laurence W. M. (Laurence William Maxwell)					1831-1882.	1869		1869	2	2	v. 2	Edinburgh;London;W. Black	Fiction			Doubles and quits
uiuo.ark+=13960=t12n5sm4n	Wills, W. G						1861		1861	3	3	v.2	London;Hurst and Blackett		823W6852N		Notice to quit
mdp.39015025186779	Pugalenthi						1991		1991	1	1		Singapore|VJ Times|1991.	NotFiction	Singapore|Tales|Legends		Myths and legends of Singapore
mdp.39015073480777	Henty, G. A. (George Alfred)					1832-1902.	1900		1900	1	1		London;Blackie & Son, Lim	Juvenile audience|Fiction	Thirty Years' War, 1618-1		Won by the sword : a tale of the Thirty Years' War
umn.31951000888300t	Field, Rachel					1894-1942.	1931		1931	1	1		Garden City, N.Y.|Doubled	NotFiction			The yellow shop
mdp.39015063837564	Rüber, Johannes					1928-	1956		1956	3	3		London|R. Hart-Davis|1956	Fiction|UnknownGenre|NotF	Musical fiction|1685-1750		Bach and the heavenly choir;
mdp.39015046394428	Bell, Clare						1988		1983	1	1		London|Grafton|1988.	Fiction			Ratha's creature
njp.32101067173003	Scott, Walter, Sir					1771-1832.	1819		1819	1	1	v.5	Edinburgh;Printed for Arc	Fiction			Antiquary, Rob Roy
mdp.39015020740687							1948		1948	1	1		London|Routledge and Paul	UnknownGenre	Fairy tales		Fairy tales
uiuo.ark+=13960=t13n2j187	Fuller, J. F						1892		1892	3	3	v.2	Edinburgh;W. Blackwood;18				Chronicles of Westerly
mdp.39015064116265	Khan, Aminuddin					1932-	2005		2005	1	1		New Delhi|New York, N.Y.|	Fiction			A shift in the wind
nyp.33433074810908	Dodd, Lee Wilson					1879-1933.	1920		1920	2	2		New York;E.P. Dutton;1920	NotFiction			The book of Susan : a novel
uc1.31158000564988	Stoker, Bram					1847-1912.	1922		1912	1	1		London;G. Routledge;1922	UnknownGenre			Dracula's guest, and other weird stories
mdp.39015057226311	Reynolds, George W. M. (George William MacArthur)					1814-1879.	1858		1858	1	1		London;J. Dicks;186-?	NotFiction			The young duchess, or, Memoirs of a lady of quality; a sequel to Ellen Percy
uc1.$b496835	Bell, Thomas					1903-1961.	1946		1936	1	1		New York|Grosset & Dunlap	Fiction			From this day forward : motion picture title of All brides are beautiful
uc2.ark+=13960=t79s1sv30	Loti, Pierre					1850-1923.	1910		1910	1	1		London;Laurie;191-?				The marriage of Loti (Rarahu)
uc1.b4384819	Leinster, Murray					1896-1975.	1984		1975	1	1		New York, N.Y.|Crown Publ	NotFiction			The forgotten planet
uc1.b4041084	Hering, Ewald					1834-1918.	1942		1918	1	1	c.2	Baltimore|The American ac	NotFiction	Physiological optics|Move		Spatial sense and movements of the eye
uc1.32106007793463	Shahane, Vasant Anant					1923-	1984		1984	1	1		New Delhi|Arnold-Heineman	Fiction			Prajapati, god of the people : a novel / Vasant A. Shahane
uc2.ark+=13960=t4zg6h95b	Trusta, H					1815-1852.	1851		1851	1	1		Andover;W.F. Draper;1851.				The sunny side
uc1.b3325125	Stockton, Frank Richard					1834-1902.	1893		1893	1	1		London;Allen;1893.	Fiction			The shadrach : and other stories
nyp.33433074864665	Graham, Oscar						1913		1913	1	1		St. Paul, Kan.;W. W. Grav	Fiction			A prince of his race; a college-bred Indian romance
wu.89062201041	Frelinghuysen, Joseph S						1990		1990	1	1		Manhattan, Kan.|Sunflower	NotFiction	Personal narratives, Amer		Passages to freedom : a story of capture and escape
uc1.32106010481312	Secreast, Donald					1949-	1993		1993	1	1		New York|HarperCollins|c1	Fiction	Fiction|Mountain life		White trash, red velvet : stories
uc2.ark+=13960=t6g15w87r	Carlsen, C. L. (Carl Laurence)					1880-	1919		1919	2	2		New York;E.P. Dutton & Co				The son of Pio
mdp.39015065555511	Wren, Percival Christopher					1885-1941.	1926		1926	1	1		New York|Frederick A. Sto	Fiction			Beau Sabreur : by Percival Christopher Wren
nyp.33433076055486	Mitford, Mary Russell					1787-1855.	1846		1846	1	1		Philadelphia;Crissy & Mar	Fiction			The works of Mary Russell Mitford : prose and verse, viz. Our village, Belford Regis, Country stories, Finden's tableaux, Foscari, Julian, Rienzi, Charles the First
uc1.32106005205981	Hunter, Evan					1926-2005.	1981		1981	1	1		New York|Viking Press|198	Fiction	United States|Fiction|87t		Heat : an 87th Precinct novel
njp.32101033289859							1840		1840	1	1	vol. 10	London;Printed for the Pe	Fiction	English poetry|Early mode		Early English poetry, ballads and popular literature of the middle ages
nnc1.1002356538							1805		1805	1	1	v.2	London;1805.	NotFiction			Two pilgrims; a romance
mdp.39015016424155	Helme, Elizabeth					d. 1816.	1805		1805	4	4	v.3	Brentford;Printed by and 	Fiction			The pilgrim of the cross : or, The chronicles of Christabelle de Mowbray : an ancient legend
nyp.33433074955448							1822		1822	1	1	v. 1	London;Printed for J.J. S	Fiction	English fiction		The Metropolis. A novel
uc1.$b85964	Bensusan, S. L. (Samuel Levy)					1872-1958.	1949		1949	1	1		London|Routledge & Paul|1	Fiction			Right forward folk
uc1.b4361894	Schaefer, Frank					1936-	1989		1989	1	1		New York, N.Y.|Poseidon P	Fiction			The scapeweed goat
mdp.39015009200117	Clark, Russell S					1909-	1946		1946	1	1		Sydney [etc.|P. Huston|19	NotFiction	China|Prisoners and priso		An end to tears
nyp.33433074864178	Hays, Mary					1759 or 60-1843.	1802		1802	1	1		New York;Printed for Hugh	Fiction			Memoirs of Emma Courtney
mdp.39015059433006	Sr., Hale, Edward Everett					1822-1909.	1883		1883	2	2		New York;Funk & Wagnalls;	Fiction			Our Christmas in a palace, a traveller's story
nyp.33433067286959	Bierce, Ambrose					1842-1914?	1909		1909	2	2	v. 2	New York;Washington;The N	Fiction			The collected works of Ambrose Bierce
uc1.$b105597	Selby, John					b. 1897.	1958		1958	1	1		New York|Putnam|1958	Fiction	History|San Jose, Califor		The days dividing
nyp.33433076065501	Herbert, Henry William					1807-1858.	1853		1853	1	1		Philadelphia;T. B. Peters	Fiction	History|Republic, 265-30 		The Roman traitor: or, The days of Cicero, Cato and Cataline.  A true tale of the republic
uc1.32106009933943	Oz, Amos					1939-	1989		1989	2	2		San Diego|Harcourt, Brace	Fiction	Fiction|Married people		To know a woman
njp.32101065863092	Mangin, Edward					1772-1852.	1806		1806	2	2	v. 2	London;Carpenter;1806.				Oddities and outlines
uc2.ark+=13960=t8w952218	Millard, Bailey					1859-1941.	1904		1904	3	3		New York;E. J. Clode;1904	NotFiction			The lure o'gold
njp.32101064626425	Schele de Vere, M. (Maximilian)					1820-1898.	1870		1870	1	1		Philadelphia;J.B. Lippinc	NotFiction	A.D. 15?-60|Fiction|Agrip		The great empress. A portrait
njp.32101066458215	Corelli, Marie					1855-1924.	1900		1900	10	10		London;1900.	Fiction|NotFiction	Faith|Clergy|England|Fict		The master-Christian
pst.000045746857	Tarkington, Booth					1869-1946.	1925		1925	6	6		Freeport, N.Y.|Books for 	Fiction|NotFiction			Women
njp.32101064794389	Maxwell, W. H. (William Hamilton)					1792-1850.	1838		1838	2	2		London;Bentley;1838.	Fiction			Wild sports of the west. With legendary tales, and local sketches
uc1.$b105875	Wetzel, Donald						1952		1952	2	2		New York|Crown Publishers	Fiction			The age of light
inu.30000110580952	Flynn, Katie						2008		2008	1	1		London|Arrow|2008.	Novel	Social aspects|Fiction|So		Such sweet sorrow
nyp.33433075765176	A. L. O. E					1821-1893.	1864		1864	1	1		New York;R. Carter & Bros	NotFiction			Christian love and loyalty; or, The rebel reclaimed
uc2.ark+=13960=t28911x0t	Munn, Charles Clark					1848-1917.	1902		1902	3	3		Boston;Lee and Shepard;19				Rockhaven
mdp.39015050141590							1966		1966	1	1		New York|Macmillan|c1966.	Bibliographies|NotFiction	Adjustment (Psychology)|L		Coping
mdp.39015049973947	Person, Kendall F						1994		1994	1	1		Sacramento|WPM Pub. Co.|1	Fiction	Imprints|Fiction|Californ		Capturing spring
uc1.b3466135							1975		1975	1	1		Moscow|Progress Publisher	UnknownGenre	Russian essays|English es		The Pulse of time
inu.32000014442067	Zweig, Stefan					1881-1942.	1944		1942	2	2		New York|Viking Press|c19	Fiction			The royal game, Amok, Letter from an unknown woman
uiuo.ark+=13960=t3tt55j0g	Medina Pomar, de						1876		1876	3	3	v.1	London;Chapman & Hall;187				Through the ages
hvd.32044086798857	Baron. Miltie, Karl von						1831		1831	1	1		London;Whittaker, Treache	NotFiction			The twelve nights
uc1.$b681909	Ratcliff, A. J. J. (Arthur James John)					1894-	1936		1936	1	1		London, New York|T. Nelso	NotFiction	English prose literature|		An anthology of modern prose
uc1.$b104405	Morton, Frederic						1949		1949	1	1		New York|Crown Publishers	Fiction			The darkness below
mdp.39015063945508	Parmenter, Christine (Whiting), Mrs					1877-1953.	1935		1935	1	1		New York|Thomas Y. Crowel	Fiction			The Kings of Beacon hill
uc1.b4439355	Gabriel, Eric						1989		1989	1	1		San Francisco|Mercury Hou	Fiction			Waterboys : a novel
uc1.31822027130145	Paton, Margaret (Whitecross)						1894		1894	7	7		London;Hodder and Stought	Bibliographies|NotFiction	Missions|Description and 		Letters and sketches from the New Hebrides
njp.32101037604772	Du Bois, Edward					1774-1850.	1800		1800	1	1		London;Printed for J. Wri	Fiction	Godwin, William|1756-1836		St. Godwin: a tale of the sixteenth, seventeenth, and eighteenth century
wu.89077140804	Brandegee, S. K, Mrs						1871		1871	1	1		New York;American Tract S	ContainsBiogMaterial|NotF	Civil War, 1861-1865|Medi		The bugle call; or, A summons to work in Christ's army
mdp.39015042010309	MacLaverty, Bernard					1942-	1982		1982	1	1		London|Cape|1982.	Fiction			A time to dance, and other stories
uc1.b3170103	Zahrebelʹnyĭ, Pavlo Arkhypovych						1978		1978	1	1		Moscow|Progress Publisher	Fiction			From the point of view of eternity = Z pohli͡adu vichnosti
uc2.ark+=13960=t2s46nz30	Disraeli, Benjamin, Earl of Beaconsfield					1804-1881.	1845		1845	5	1		London;Longmans;1845?	Fiction			Henrietta Temple: a love story
uc1.32106018997434	McAuliffe, Nichola						2007		2007	1	1		London|Oberon|2007	Novel	Production and direction|		A fanny full of soap : the story of a West End musical
mdp.39015066063937	Shellabarger, Samuel					1888-1954.	1956		1954	1	1		Boston|Toronto|Little, Br	Fiction			Tolbecken
mdp.39015059389943	Ashton, Helen					1891-1958.	1949		1949	2	2		New York|Dodd, Mead|1949	Fiction	Austen, Jane|1775-1817|In		Parson Austen's daughter, a novel
uc2.ark+=13960=t4gm8939w	Tourgée, Albion Winegar						1888		1888	3	3		New York;Fords, Howard, &	Fiction			Black ice
uc1.32106011619290	Arjouni, Jakob						1993		1993	1	1		New York|Fromm Internatio	Fiction|Detective and mys	Turks|Hate crimes|Germany		Happy birthday, Turk!
nc01.ark+=13960=t0bv8m80k	Pyle, Katharine					d. 1938.	1911		1911	1	1		New York;E.P. Dutton & co				Fairy tales from many lands
pst.000006711108	Roche, Regina Maria					1764?-1845.	1810		1810	21	16	v.4	London;Newman;1810.	Fiction|UnknownGenre|NotF			The children of the abbey : a tale
