docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
mdp.39015031933875	Waage, Johan			m	no	1912-1975	1964	1964.0	1964	2.0	2.0		London|Harrap|1964		Narvik, Battle of, Narvik, Norway, 1940	The Narvik campaign	longfiction	contemporary
uc2.ark+=13960=t8x923k22				u			1913	1913.0	1913	1.0	1.0	v.02	Albany;J.B. Lyon;c1913-c1914.		German literature|Translations into English|19th century|20th century	The German classics of the nineteenth and twentieth centuries	notfiction	contemporary
mdp.39015009231708	Day, Thomas			m	uk	1748-1789.	1803	1789.0	1789	11.0	4.0		London;Printed for B. Crosby and co. [etc.;1803.	Juvenile audience	Juvenile literature|1748-1789|Friendship|Prejudices|Children's stories, English|Conduct of life|Day, Thomas	The history of Sandford and Merton	juvenile	contemporary
nyp.33433074862370	Calhoun, Alice J			f	us		1902	1902.0	1902	1.0	1.0		New York;Washington;The Neale Publishing Company;1904.			When yellow jasmine blooms : a story of the southland	longfiction	contemporary
njp.32101068170206	Harland, Henry			m	us	1861-1905.	1900	1900.0	1900	1.0	1.0		New York;Street & Smith;1900			Grandison Mather, or, An account of the fortunes of Mr. and Mrs. Thomas Gardiner	longfiction	contemporary
wu.89058512377	Schuyler, Keith C			m			1969	1969.0	1969	1.0	1.0		South Brunswick, N.J.|A.S. Barnes|1969		Aerial operations, American|World War, 1939-1945	Elusive horizons	longfiction	contemporary
uva.x030284935				u			1901	1700.0	1901	1.0	1.0	v.2	London;s.n.;1901.			The book of the thousand nights and one night	shortfiction	reprint
uc1.$b70887	Schwartz, Marie Sofie	Schwartz, Maria Sophie		f	swe	1819-1894	1871	1861.0	1871	1.0	1.0		Boston;Lee and Shepard;New York;Lee, Shepard, and Dillingham;1871.			Birth and education	longfiction	contemporary
wu.89087923314	Banim, John			m	ir	1798-1842.	1826	1826.0	1826	2.0	2.0	v.3	London;H. Colburn;1826.			Tales by the O'Hara family : second series : comprising the Nowlans, and Peter of the castle	longfiction	contemporary
uc1.$b800550	White, Jane			f	uk	1934-	1969	1967.0	1968	1.0	1.0		New York|Harcourt, Brace & World|1969, c1968			Beatrice, falling	longfiction	contemporary
njp.32101066164730	Blanchard, Amy Ella			f	us	1856-1926.	1900	1900.0	1900	1.0	1.0		Boston;Chicago;W. A. Wilde Company;1900	Juvenile audience	Revolution, 1775-1783|History	A daughter of freedom; a story of the latter period of the war for independence	longfiction	contemporary
uc2.ark+=13960=t15m62q48	Calkins, Frank W. (Frank Welles)			m	us	1857-1928.	1902	1902.0	1902	2.0	2.0		Chicago;New York [etc.;F. H. Revell company;1902.		Dakota Indians	Two wilderness voyagers;	longfiction	contemporary
nyp.33433082352067	baron de, Lamothe-Langon, Etienne-Léon			m	fr	1786-1864.	1830	1829.0	1830	2.0	1.0	v. 3	London;Whittaker, Treacher, and Arnot;1830-31.		comtesse|Du Barry, Jeanne Bécu|Du Barry, Jeanne Bécu|1743-1793|Court and courtiers	Memoirs of Madame Du Barri	longfiction	contemporary
inu.39000000391446	MacGill, Patrick			m	ir	1890-1963.	1982	1963.0	1963	3.0	3.0		Horsham, Sussex|Caliban Books|1983.	Historical fiction	Prostitutes|Glasgow|Scotland|Poor women|Boardinghouses|Women immigrants|Irish	The rat-pit	longfiction	contemporary
uc1.b3548269	James, Henry			m		1843-1916.	1907	1907.0	1907	1.0	1.0	v. 12	New York;Scribner's;1907-09			The novels and tales of Henry James	longfiction	contemporary
uc2.ark+=13960=t16m39m6z	Bede, Cuthbert	Bradley, Edward	Bede, Cuthbert M.	m	uk	1827-1889.	1857	1857.0	1857	2.0	2.0		London;R. Bentley;1857.			Nearer and dearer	longfiction	contemporary
mdp.39015054266831	Faber, Michel			m	ne	b. 1960	2002	2002.0	2002	1.0	1.0		Edinburgh|Canongate|2002.		Vocal ensembles	The Courage Consort	longfiction	contemporary
uiuo.ark+=13960=t9g450k2g	Beale, Anne			f			1860	1860.0	1860	1.0	1.0	v.2	London;T. C. Newby;1860.			Country landlords	longfiction	contemporary
nyp.33433074946900	Coates, E			f	uk		1879	1879.0	1879	1.0	1.0		London;The Religious Tract Soc.;1879		English fiction	While they are with us	juvenile	contemporary
inu.30000057511846	Nwabuokei, Maxwell			m	ni		1995	1995.0	1995	1.0	1.0		Ibadan, Nigeria|Caltop Publications (Nigeria)|1995.			The curse of destiny	longfiction	contemporary
mdp.39015014583051				u			1938	1932.0	1932	1.0	1.0		New York|E. P. Dutton & co.|1938, 1932			The land of nursery rhyme	juvenile	contemporary
mdp.39015005665032	Compton-Burnett, I. (Ivy)			f	uk	1884-1969.	1955	1955.0	1955	3.0	3.0		London|V. Gollancz|1955.			Mother and son	longfiction	contemporary
uc1.b3727985	Smith, Thorne	Smith, James Thorne 	Smith, Thorne	m	us	1892-1934.	1933	1933.0	1933	1.0	1.0		Garden City, N. Y.|Doubleday, Doran|1933.			Rain in the doorway	longfiction	contemporary
uc2.ark+=13960=t31266s6k	Taylor, Meadows	Taylor, Philip Meadows		m	uk	1808-1876.	1865	1865.0	1865	2.6666666667	2.6666666667	v.1	Edinburgh;W. Blackwood;1865.		India|1526-1765|History	Ralph Darnell	longfiction	contemporary
njp.32101020529507	Arnim, Bettina von			m	de	1785-1859.	1838	1838.0	1838	1.0	1.0		Berlin;Trowitzsch;1838.			The diary of a child	longfiction	contemporary
pst.000004786672	Chase, James Hadley			m	uk	1906-1985	1947	1941.0	1947	1.0	1.0		London|Jarrolds|1947].			Twelve Chinks and and a woman	longfiction	contemporary
uiuo.ark+=13960=t0ns1cv4p	Sedley, Charles			m	uk		1807	1701.0	1807	1.0	1.0	v.1	London;Printed by D.N. Shury ... for J.F. Hughes ...;1807.			The barouche driver and his wife	longfiction	reprint
mdp.39015077627878	Hewton, Maida			f		1963-	2008	2008.0	2008	1.0	1.0		Wellesley, Ont.|Atoll Books|2008.	Novel		Double up	longfiction	contemporary
nc01.ark+=13960=t2d79c553	Reid, Christian			m		1846-1920.	1878	1878.0	1878	1.0	1.0		New York;D. Appleton and company;1878.			A summer idyl	longfiction	contemporary
nyp.33433006539153	Paddock, Judah			m		1767-1823.	1818	1818.0	1818	3.0	3.0		London;Printed for Longman, Hurst, Rees, Orme, and Brown;1818.		Slavery|Oswego (Ship)|Africa, North|Description and travel	A narrative of the shipwreck of the Oswego, on the coast of South Barbary, and of the sufferings of the master and the crew while in bondage among the Arabs; interspersed with numerous remarks upon the country and its inhabitants and the peculiar perils of that coast	longfiction	contemporary
njp.32101076479813	Verne, Jules			m	fr	1828-1905.	1911	1886.0	1905	1.0	1.0	v.14	New York;V. Parke;c1911.			Ro	longfiction	contemporary
uc1.b4368241	Asch, Sholem			m	po	1880-1957.	1943	1943.0	1943	4.0	4.0		New York|G.P. Putnam's Sons|1943		N.T|Paul|History of Biblical events|Christian saints|Bible|Apostles|the Apostle, Saint	The apostle	longfiction	contemporary
uc2.ark+=13960=t9m32pt34	King, Charles			m	us	1844-1933.	1905	1904.0	1905	1.0	1.0		New York;The H.B. Claflin company;1905.			The medal of honor;	longfiction	contemporary
uc1.$b236167	Davis, Elmer Holmes			m	us	1890-1958.	1925	1925.0	1925	2.0	2.0		New York|R. M. McBride|1925.			The keys of the city	longfiction	contemporary
uc1.$b267544	Wilhelm, Gale			f	us	1908-1991	1936	1936.0	1936	1.0	1.0		New York|Random House|c1936.			No letters for the dead	longfiction	contemporary
mdp.39015011300863	Bulliet, Richard W			m	us	b. 1940	1979	1979.0	1979	1.0	1.0		New York|Harper & Row|c1979.			The tomb of the twelfth imam	longfiction	contemporary
mdp.39015014442340	Hood, Hugh			m	ca	1928-2000	1964	1964.0	1964	1.0	1.0		New York|Dutton|1964.			White figure, white ground	longfiction	contemporary
mdp.39015033398812	Schnitzler, Arthur			m	aus	1862-1931.	1929	1929.0	1929	2.0	2.0		New York|Simon and Schuster|1929.		Austrian fiction|Translations into English|1862-1931|Schnitzler, Arthur	Little novels	longfiction	contemporary
mdp.39015056838231	Martin, Lee			m	us	1955-	2003	2003.0	2003	1.0	1.0		Lincoln|University of Nebraska Press|c2003.		Family|Farm life|Homes and haunts|Farmers|Martin, Lee|Domestic fiction, American|1955-|Childhood and youth|Illinois|Historical fiction, American	Turning bones	longfiction	contemporary
inu.30000000836357	Gungah, Hurduthlall			u	ma		1986	1986.0	1986	1.0	1.0		Stanley, Rose Hill, Mauritius|Editions de l'Océan Indien|c1986			Damyanti and the treasure hunt	longfiction	contemporary
wu.89099760266	Hurst, Fannie			m	us	1889-1968.	1936	1936.0	1936	1.0	1.0		New York|London|Harper & Brothers|1936.			Great laughter	longfiction	contemporary
mdp.39015059400344	Deobhankar, N. R			m	in		1949	1949.0	1949	2.0	2.0		Bombay|Nalanda Publications|1949			Hemakumari and other stories	shortfiction	contemporary
mdp.39015070464147	Hubbard, Elbert			m	us	1856-1915.	1890	1890.0	1890	7.0	6.0	v.3 no.10 Jane Austen	c[189-?-		Painters|1775-1817|Homes and haunts|Austen, Jane|Biography	Little journeys to the homes of	longfiction	contemporary
mdp.49015001334144	Dürrenmatt, Friedrich			m	swi	1921-1990	1962	1951.0	1961	1.0	1.0		London|J. Cape|1962, c1961			The quarry	longfiction	contemporary
mdp.39015078569491	Williams, William	Pantycelyn, William Williams	Williams, William	m	uk	1717-1791.	1815	1791.0	1791	3.0	3.0	v.1	London;J. Murray;1815.		Eagles, John|ed|1783-1855	The journal of Llewellin Penrose, a seaman	longfiction	contemporary
mdp.39076002244478	Lawson, Marie A. (Marie Abrams)			f	us	1894-1956.	1946	1946.0	1946	1.0	1.0		New York|The Viking press|1946.		Juvenile fiction|Vocational interests	The sea is blue	longfiction	contemporary
mdp.39015058831424	Collison, Kerry B			m	au		2002	2002.0	2002	1.0	1.0		Hartwell, Vic., Australia|Sid Harta|2002.	Novel	Government policy|Kalimantan Selatan|Indonesia|Capital investments|History|Investments, Foreign|Migration, Internal|Fraud|Gold	Indonesian gold	longfiction	contemporary
mdp.39015032951694	Conlon, Evelyn			f	ir	b. 1952	1993	1993.0	1993	1.0	1.0		Belfast|Blackstaff Press|1993.			Taking scarlet as a real colour	longfiction	contemporary
nyp.33433074812458	Dejeans, Elizabeth	Budgett, Frances Elizabeth Janes	Dejeans, Elizabeth	f	us	1873-1928	1909	1909.0	1909	3.0	3.0		Philadelphia;London;J. B. Lippincott company;1909.			The winning chance	longfiction	contemporary
mdp.39015003940841	Glasgow, Ellen Anderson Gholson			f	us	1873-1945.	1926	1926.0	1926	5.0	4.0		Garden City, N. Y.|Doubleday, Page & co.|1926.			The romantic comedians	longfiction	contemporary
uc1.32106013300873	Orwell, George			m	uk	1903-1950.	1934	1934.0	1934	5.0	5.0		New York|Harcourt, Brace|1934.			Burmese days; a novel	longfiction	contemporary
mdp.39015014169653	Simenon, Georges			m	be	1903-1989.	1983	1983.0	1983	2.0	2.0		San Diego|Harcourt Brace Jovanovich|c1983.			The long exile	longfiction	contemporary
uiuo.ark+=13960=t6rx9nf53	Goodrich, A. M			u			1857	1857.0	1857	1.5	1.5	v.1	London;J.W. Parker;1857.		English fiction	The myrtle and the heather	longfiction	contemporary
njp.32101068142080	Linley, W. (William)			m	uk	1771-1835.	1800	1800.0	1800	1.0	1.0	v.2	London;W. Lane;1800.			Forbidden apartments : a tale	longfiction	contemporary
nyp.33433074878236	Lee, Hannah Farnham Sawyer			f		1780-1865.	1839	1839.0	1839	2.0	2.0		Cambridge;J. Owen;1839.			Rosanna; or, Scenes in Boston.  A story	longfiction	contemporary
mdp.39015002753161	Sackville-West, V. (Victoria)	Sackville-West, Victoria		f	uk	1892-1962.	1932	1932.0	1932	2.0	2.0		Garden City, N.Y.|Doubleday, Doran|1932.	Short stories		Thirty clocks strike the hour, and other stories	shortfiction	contemporary
uc1.b4557361				u			1997	1997.0	1997	1.0	1.0		Srinagar (J.K.)|PEN Productions|1997.		Short stories, Kashmiri|Translations into English	A book of Kashmiri short stories	shortfiction	contemporary
uc2.ark+=13960=t0ns0rq5j	Fullerton, Georgiana Charlotte Seveson-Gower, Lady			f	uk	1812-1885	1847	1847.0	1847	3.0	2.0	v.3	London;E. Moxon;1847.			Grantley Manor	longfiction	contemporary
uc2.ark+=13960=t0pr7mx0s	Hubbard, Elbert	Hubbard, Elbert Green		m	us	1856-1915.	1894	1894.0	1894	2.0	2.0		Boston;Arena Pub. Co.;1894.			Forbes of Harvard	longfiction	contemporary
mdp.39015063524527	Wilcox, Constance Grenelle			f	us		1925	1925.0	1925	1.0	1.0		New York|London|D. Appleton and company|1925.			The blue and green mat of Abdul Hassan; an Arabian adventure	longfiction	contemporary
mdp.39015042826951	Tennant, Emma			f	uk	1937-2017	1996	1996.0	1996	1.0	1.0		London|New York|Simon & Schuster|1996.			Elinor and Marianne : a sequel to Sense and sensibility	longfiction	contemporary
pst.000006682088	James, G. P. R. (George Payne Rainsford)			m	uk	1799-1860.	1840	1840.0	1840	5.0	5.0	v.1	Harper;1840.		France|Huguenots	The man-at-arms, or, Henry de Cerons	longfiction	contemporary
uc2.ark+=13960=t8sb3xw2h	McCutcheon, George Barr			m	us	1866-1928.	1922	1922.0	1922	2.0	2.0		New York;Dodd, Mead and company;1922.			Yollop	longfiction	contemporary
dul1.ark+=13960=t6737pj6n	Berquin	Berquin, Arnaud		m	fr	1747-1791	1804	1804.0	1804	4.0	3.0		New-York;Printed for S. Campbell, E. Duyckinck [etc.] L. Nichols, Printer;1804.		Van Boskerck, William Webb|Children's stories, French|Juvenile fiction|Conduct of life|Baker, Julia Ann M|Provenance	The looking-glass for the mind; or, Intellectual mirror	juvenile	contemporary
uc1.b4451102	Mayer, Robert			m		1939-	1979	1979.0	1979	1.0	1.0		New York|Viking Press|1979.			The execution	longfiction	contemporary
uc2.ark+=13960=t74t6mg3p	Pearce, J. H. (Joseph Henry)	Pearce, Joseph Henry		m	uk	1856-1938	1893	1893.0	1893	1.0	1.0		London;Lawrence;1893.			Drolls from shadowland	longfiction	contemporary
inu.30000054117191	Sewell, Elizabeth Missing			m	uk	1815-1906.	1856	1856.0	1856	3.5	3.5	v.1	London;Longman, Brown, Green, Longmans, & Roberts;1856.			Ivors	longfiction	contemporary
nyp.33433074868237	Hogg, James			m	uk	1770-1835.	1818	1818.0	1818	4.0	4.0	v. 2	Edinburgh;W. Blackwood;London;J. Murray;1818.			The brownie of Bodsbeck, and other tales	longfiction	contemporary
mdp.39015012113810	More, Hannah			f	uk	1745-1833.	1818	1818.0	1818	1.0	1.0	v.1 1918	London;Printed for T. Cadell and W. Davies;1818.			Stories for the middle ranks of society and tales for the common people	shortfiction	contemporary
nyp.33433067296644	Opie, Amelia Alderson			f	uk	1769-1853.	1841	1825.0	1841	1.0	1.0	v. 3	Philadelphia;Crissy & Markley;1841			The works of Mrs. Amelia Opie; complete in three volumes	longfiction	contemporary
njp.32101076516465	Simms, William Gilmore			m	us	1806-1870.	1838	1838.0	1838	2.0	2.0	v.2	Philadelphia;E.L. Carey & A. Hart;1838.		American fiction	Richard Hurdis, or, The avenger of blood : a tale of Alabama	longfiction	contemporary
mdp.39015047597136	Russ, Joanna			f	us	1937-2011.	1977	1975.0	1975	1.0	1.0		Boston|Gregg Press|1977, c1975.			The female man	longfiction	contemporary
nyp.33433076067085	King, Grace Elizabeth			f	us	1852-1932.	1893	1893.0	1893	5.0	4.0		New York;The Century co.;1893.			Balcony stories	shortfiction	contemporary
mdp.39015027528697	Lucas, Charles			m	uk	1769-1854.	1802	1801.0	1802	1.0	1.0	v.4	London;Printed at the Minerva press, for W. Lane;1801.			The infernal Quixote. A tale of the day	longfiction	contemporary
uc2.ark+=13960=t6f18vg1z	Rooper, George			f			1870	1870.0	1870	2.0	2.0		London;J.S. Virtue & co.;187-?		Shooting|Folklore|Salmon fishing|Fox hunting|Hunting|Animals	Flood, field and forest	longfiction	contemporary
mdp.39015030719226	Westover, Clyde C			m			1912	1912.0	1912	2.0	2.0		New York;Neale;1912.			The dragon's daughter	juvenile	contemporary
wu.89098878499	Champney, Elizabeth W. (Elizabeth Williams)			m		1850-1922.	1885	1884.0	1885	2.0	2.0		Boston;Estes and Lauriat, Publishers;1885.	Peru|Travel literature|South America	Description and travel	Three Vassar girls in South America : a holiday trip of three college girls through the southern continent, up the Amazon, down the Madeira, across the Andes, and up the Pacific coast to Panama	longfiction	contemporary
mdp.49015000940776	Sanborn, Kate			f	us	1839-1917.	1885	1885.0	1885	3.0	3.0		New York;London;Funk & Wagnalls;1885.		Women|Wit and humor	The wit of women	longfiction	contemporary
uc1.b4358736	Rutman, Leo			m	us	b. 1935	1982	1982.0	1982	1.0	1.0		New York|Viking Press|1982.			5 good boys	longfiction	contemporary
uc2.ark+=13960=t7rn33f47	Ebers, Georg			m	de	1837-1898.	1880	1880.0	1880	1.0	1.0	v.03	New York;D. Appleton;1880-1898; v. 1, 1881			Works	longfiction	contemporary
mdp.39015030767803	Bell, Mackenzie			u		1856-1930.	1927	1900.0	1927	2.0	2.0	v.1	New York|L. MacVeagh, The Dial Press|1927.	Bibliographies	English fiction|American fiction|19th century|Novelists	Representative novelists of the nineteenth century : being passages from their works with brief biographies and introductions and a critical essay	longfiction	reprint
njp.32101067630002	Brannan, William Penn			m	us	1825-1866.	1865	1865.0	1865	1.0	1.0		New York;J.C. Haney & Co.;1865.			The hardshell Baptist strikes ile	longfiction	contemporary
uc1.32106007220202	Buddhaghosa			u			1921	1800.0	1921	2.0	2.0	v.29	Cambridge, Mass.;Harvard university press;1921.		Legends, Buddhist|Suttapiṭaka|Tipiṭaka|Dhammapada|Khuddakanikāya|1854-1899|Warren, Henry Clarke	Buddhist legends	shortfiction	reprint
mdp.39015063240744	Ridgway, Keith			m	ir	1965-	2006	2006.0	2006	1.0	1.0		London|Fourth Estate|2006.	Psychological fiction	Illustrators|Artists	Animals	longfiction	contemporary
uc1.$b106327	Meagher, Joseph William			m	us	b. 1917	1960	1960.0	1960	1.0	1.0		Boston|Little, Brown|1960			Tippy Locklin, a novel	longfiction	contemporary
uc2.ark+=13960=t9x060k11	Manning, Anne			f	uk	1807-1879.	1860	1860.0	1860	1.0	1.0		London;R. Bentley;1860.			Town and forest	longfiction	contemporary
mdp.39076002196686	King, Marian			f	us	1928-1986	1948	1948.0	1948	1.0	1.0		Philadelphia|J.B. Lippincott Co.|c1948.		David|Juvenile fiction|King of Israel	Young King David	longfiction	contemporary
uiuo.ark+=13960=t3417b08v	Dallas, Robert Charles			m	uk	1754-1824.	1808	1808.0	1808	2.0	2.0	v.1	London;Printed for Longman, Hurst, Rees, and Orme;1808.		English fiction	The knights	longfiction	contemporary
uiuo.ark+=13960=t2x35d69n	Rennie	Rennie, James		m	uk	1787-1867	1819	1819.0	1819	1.0	1.0	v.1	Edinburgh;Archibald Constable;1819.			Saint Patrick	longfiction	contemporary
mdp.39015063526787	Agg, John			m		1783-1855.	1816	1816.0	1816	1.0	1.0	v.2	London;Printed for J. Johnston;1816.			Eighteen hundred and fifteen; a satirical novel	longfiction	contemporary
mdp.39015033983001	Kantor, Herman I | Larson, Eric			m			1994	1994.0	1994	1.0	1.0		Santa Barbara, Calif.|Fithian Press|1994.	Historical fiction	Russia (Federation)|Jews|History	The miraculous milk cow : more tales my great great grandfather might tell about life in the ghetto of Russia in the time of the czars	shortfiction	contemporary
uc1.$b244821	Storm, Hans Otto			m	de	1895-1941.	1938	1937.0	1938	1.0	1.0		London|W. Heinemann|1938			Pity the tyrant	longfiction	contemporary
uc1.b3728085	Butler, William			m		1929-	1965	1965.0	1965	1.0	1.0		London|P. Owen|1965			Cire perdue	longfiction	contemporary
uc1.$b34045	Bischoff, Ilse			u		1901-	1953	1953.0	1953	1.0	1.0		New York|Viking Press|1953.			Drive slowly--six dogs;	notfiction	contemporary
mdp.39015030716305	Spring, Howard			m	uk	1889-1965.	1973	1965.0	1965	1.0	1.0		London|Collins|1973.			Eleven stories & a beginning;	shortfiction	contemporary
uiuo.ark+=13960=t3vt2953t	Stone	Stone, Elizabeth		f	uk		1842	1842.0	1842	1.0	1.0	v.2	London;Richard Bentley;1842.			William Langshawe, the Cotton Lord	longfiction	contemporary
